"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,6.52108537395302,451,451,10,10,892
"2","1",3,55.1006287691456,573,573,24,24,1122
"3","1",4,48.8585598126946,565,565,45,45,1085
"4","1",5,9.60697322979455,495,495,35,35,955
"5","1",6,5.08546484203577,651,651,22,22,1280
"6","1",7,39.7502976080847,640,640,43,43,1237
"7","1",8,12.1938617179911,582,582,37,37,1127
"8","1",9,18.1846989962206,533,533,48,48,1018
"9","1",10,41.3604084483925,556,556,46,46,1066
"10","1",11,10.6393879249332,729,729,34,34,1424
"11","1",12,103.705862376868,714,714,39,39,1389
"12","1",13,18.4395019838105,622,622,65,65,1179
"13","1",14,18.5919654405775,647,647,11,11,1283
"14","1",15,49.3970916329431,575,575,45,45,1105
"15","1",16,21.7322242121894,566,566,21,21,1111
"16","1",17,21.5998518737148,646,646,58,58,1234
"17","1",18,31.3040761548205,608,608,58,58,1158
"18","1",19,33.587233103827,575,575,20,20,1130
"19","1",20,16.962337212024,628,628,48,48,1208
"20","1",21,4.07105343505008,708,708,33,33,1383
"1","2",3,93.3661816642853,206,657,65,75,788
"2","2",4,120.021362380558,153,726,46,70,809
"3","2",5,118.747273908831,141,706,63,108,739
"4","2",6,299.345287943637,127,622,61,96,653
"5","2",7,75.1971782003889,150,801,46,68,883
"6","2",8,119.203709104879,128,768,64,107,789
"7","2",9,61.0867594961082,144,726,57,94,776
"8","2",10,170.350728642358,174,707,58,106,775
"9","2",11,88.8520799785882,163,719,58,104,778
"10","2",12,200.951591197937,108,837,54,88,857
"11","2",13,154.593705124639,116,830,82,121,825
"12","2",14,144.892429285187,186,808,32,97,897
"13","2",15,142.15413661376,147,794,94,105,836
"14","2",16,163.012395243228,134,709,87,132,711
"15","2",17,187.361424900408,142,708,59,80,770
"16","2",18,190.540910647435,174,820,114,172,822
"17","2",19,208.409626277491,155,763,79,137,781
"18","2",20,144.439193865746,148,723,96,116,755
"19","2",21,162.62772956587,172,800,102,150,822
"20","2",22,86.6322910461855,212,920,61,94,1038
"1","3",4,250.387303185902,78,735,68,143,670
"2","3",5,235.976334311459,49,775,110,180,644
"3","3",6,119.294888312126,72,778,113,221,629
"4","3",7,190.046820890484,80,702,114,210,572
"5","3",8,138.852201282946,11,812,69,137,686
"6","3",9,112.397526237954,104,872,115,222,754
"7","3",10,233.980256765741,52,778,109,203,627
"8","3",11,257.400422907947,50,757,90,196,611
"9","3",12,138.594205903381,77,796,99,203,670
"10","3",13,161.500336622468,64,901,96,184,781
"11","3",14,209.471580252658,51,881,119,240,692
"12","3",15,171.391474349754,57,865,68,165,757
"13","3",16,361.544868773095,76,870,118,223,723
"14","3",17,223.930282210166,130,839,81,213,756
"15","3",18,474.475830037473,80,788,114,194,674
"16","3",19,500.137008702128,72,892,119,291,673
"17","3",20,468.735564805083,95,858,108,245,708
"18","3",21,556.819311273665,65,788,104,220,633
"19","3",22,468.826292602671,35,835,130,280,590
"20","3",23,278.039649934905,82,1002,110,204,880
"1","4",5,319.027667034356,31,766,100,243,554
"2","4",6,367.83420780401,28,803,130,310,521
"3","4",7,342.515889418243,61,839,98,319,581
"4","4",8,279.150790195819,37,739,106,316,460
"5","4",9,560.482311861848,52,864,173,310,606
"6","4",10,289.79585393361,46,918,112,334,630
"7","4",11,277.697180500931,58,836,102,305,589
"8","4",12,267.23669122432,40,797,116,312,525
"9","4",13,427.666777951201,28,824,99,302,550
"10","4",14,264.329827587129,10,911,137,321,600
"11","4",15,518.426175915899,30,911,121,361,580
"12","4",16,334.447414346585,21,886,129,294,613
"13","4",17,378.876425641504,60,930,134,357,633
"14","4",18,517.402515506835,36,875,190,403,508
"15","4",19,697.74222058894,25,813,136,330,508
"16","4",20,511.438723178799,34,926,126,417,543
"17","4",21,325.764473338339,26,884,130,375,535
"18","4",22,342.826825863025,47,835,108,328,554
"19","4",23,397.801325067225,55,890,83,363,582
"20","4",24,506.742645344888,66,1068,63,267,867
"1","5",6,236.673045873821,9,775,82,325,459
"2","5",7,276.449809109644,38,841,126,436,443
"3","5",8,261.749412584647,9,848,78,397,460
"4","5",9,261.328999687088,32,771,103,419,384
"5","5",10,304.345648147083,3,867,102,412,458
"6","5",11,397.718280804409,43,961,86,420,584
"7","5",12,412.821632531884,8,844,126,431,421
"8","5",13,505.154647654346,14,811,84,396,429
"9","5",14,697.737145298214,19,843,135,437,425
"10","5",15,503.56988743673,34,945,113,434,545
"11","5",16,366.272569539138,19,930,86,447,502
"12","5",17,347.043503532963,27,913,133,427,513
"13","5",18,427.880712089268,27,957,137,494,490
"14","5",19,365.775103546953,9,884,81,484,409
"15","5",20,257.966147030199,9,822,93,423,408
"16","5",21,590.868227775297,31,957,83,500,488
"17","5",22,550.466720743043,14,898,63,438,474
"18","5",23,245.921797918444,39,874,87,415,498
"19","5",24,715.236713174661,57,947,120,483,521
"20","5",25,412.871796983616,13,1081,219,486,608
"1","6",7,589.178378498073,16,791,164,489,318
"2","6",8,360.01346091657,12,853,64,500,365
"3","6",9,205.612734446995,30,878,63,460,448
"4","6",10,298.097954237271,5,776,59,478,303
"5","6",11,339.489939104709,0,867,92,504,363
"6","6",12,255.527942631533,13,974,123,543,444
"7","6",13,252.919855695181,10,854,67,498,366
"8","6",14,276.054202627339,13,824,110,506,331
"9","6",15,340.645378333573,17,860,115,552,325
"10","6",16,372.00453657167,9,954,127,561,402
"11","6",17,359.219421696743,2,932,97,544,390
"12","6",18,323.586207642724,6,919,124,551,374
"13","6",19,353.622535749469,25,982,121,615,392
"14","6",20,310.537440312749,4,888,42,526,366
"15","6",21,336.234217386649,8,830,127,550,288
"16","6",22,301.537469460229,19,976,110,610,385
"17","6",23,248.990248295323,9,907,104,542,374
"18","6",24,581.316129308739,18,892,133,548,362
"19","6",25,639.920538703431,16,963,115,598,381
"20","6",26,373.871482803759,19,1100,120,606,513
"1","7",8,157.502894234481,4,795,91,580,219
"2","7",9,222.022708016527,5,858,93,593,270
"3","7",10,634.057754495127,16,894,108,568,342
"4","7",11,244.20302982043,23,799,89,567,255
"5","7",12,230.787519781809,24,891,68,572,343
"6","7",13,637.42990438981,6,980,132,675,311
"7","7",14,222.133104385384,4,858,100,598,264
"8","7",15,259.877715924542,5,829,104,610,224
"9","7",16,295.236107346017,25,885,66,618,292
"10","7",17,312.857400873875,21,975,88,649,347
"11","7",18,208.830459966234,24,956,113,657,323
"12","7",19,463.374017339639,1,920,86,637,284
"13","7",20,326.391332498052,14,996,67,682,328
"14","7",21,299.436160753527,18,906,101,627,297
"15","7",22,397.593519194969,4,834,64,614,224
"16","7",23,300.504485553086,23,999,70,680,342
"17","7",24,317.388237466978,0,907,57,599,308
"18","7",25,368.462224958729,16,908,95,643,281
"19","7",26,394.047814546485,4,967,56,654,317
"20","7",27,635.316584140614,4,1104,150,756,352
"1","8",9,308.030158813941,0,795,65,645,150
"2","8",10,233.469790101532,0,858,79,672,186
"3","8",11,152.6696021581,5,899,80,648,256
"4","8",12,275.502999556964,17,816,75,642,191
"5","8",13,166.977327022741,0,891,44,616,275
"6","8",14,302.037512525076,4,984,68,743,245
"7","8",15,525.864807079264,4,862,73,671,195
"8","8",16,350.993984901424,0,829,41,651,178
"9","8",17,224.83417123708,24,909,89,707,226
"10","8",18,313.810868906142,8,983,118,767,224
"11","8",19,162.183078731586,7,963,72,729,241
"12","8",20,356.114549411475,4,924,93,730,198
"13","8",21,261.049019651306,4,1000,91,773,231
"14","8",22,292.705281525365,15,921,104,731,205
"15","8",23,330.021170242586,5,839,46,660,184
"16","8",24,201.213492399271,11,1010,54,734,287
"17","8",25,322.725867743465,10,917,82,681,246
"18","8",26,546.67794131781,4,912,60,703,213
"19","8",27,304.173835122326,0,967,104,758,209
"20","8",28,1016.37874862352,0,1104,152,908,196
"1","9",10,310.351553348198,2,797,41,686,113
"2","9",11,167.128983336297,0,858,52,724,134
"3","9",12,353.014835861224,3,902,43,691,214
"4","9",13,226.038503619618,12,828,69,711,129
"5","9",14,383.122108089473,0,891,41,657,234
"6","9",15,297.732694322541,0,984,42,785,199
"7","9",16,365.631386485725,14,876,74,745,145
"8","9",17,70.8184463689477,0,829,52,703,126
"9","9",18,371.948836291875,0,909,68,775,134
"10","9",19,393.952506211168,5,988,51,818,175
"11","9",20,229.084064644316,0,963,53,782,181
"12","9",21,339.792858801847,15,939,40,770,184
"13","9",22,342.375122753882,0,1000,40,813,187
"14","9",23,203.863725889351,0,921,35,766,155
"15","9",24,310.199128126755,0,839,64,724,115
"16","9",25,349.46654046804,4,1014,46,780,238
"17","9",26,86.4614143586841,0,917,21,702,215
"18","9",27,258.227585691043,24,936,43,746,214
"19","9",28,412.457527918868,24,991,79,837,178
"20","9",29,368.965107317499,0,1104,25,933,171
"1","10",11,110.981350854276,14,811,50,736,89
"2","10",12,168.776367455246,0,858,28,752,106
"3","10",13,336.176259434774,0,902,87,778,124
"4","10",14,212.900080122763,0,828,30,741,87
"5","10",15,212.767618764402,11,902,68,725,188
"6","10",16,367.654632483262,0,984,49,834,150
"7","10",17,147.818108235931,4,880,33,778,106
"8","10",18,194.101325446014,13,842,40,743,112
"9","10",19,214.152460838347,0,909,55,830,79
"10","10",20,155.399753480382,0,988,54,872,116
"11","10",21,115.761518614619,1,964,51,833,132
"12","10",22,169.038028788344,10,949,53,823,136
"13","10",23,272.265766156064,4,1004,56,869,139
"14","10",24,232.011006384615,0,921,34,800,121
"15","10",25,321.590101605234,6,845,43,767,84
"16","10",26,318.9037125398,16,1030,53,833,213
