"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,47.3333782325513,702,702,61,61,1343
"2","1",3,6.63577527724671,691,691,14,14,1368
"3","1",4,3.16056449659084,653,653,59,59,1247
"4","1",5,29.2036402854927,777,777,41,41,1513
"5","1",6,11.1418768153466,494,494,17,17,971
"6","1",7,24.2591704571035,641,641,21,21,1261
"7","1",8,12.4110791376832,700,700,45,45,1355
"8","1",9,14.5076741809314,604,604,54,54,1154
"9","1",10,33.33898002505,728,728,34,34,1422
"10","1",11,18.3487463781199,628,628,13,13,1243
"11","1",12,15.7881464727424,623,623,24,24,1222
"12","1",13,7.67813691771769,639,639,61,61,1217
"13","1",14,8.31391568692796,568,568,19,19,1117
"14","1",15,27.8341145301919,648,648,41,41,1255
"15","1",16,34.5399227623587,667,667,50,50,1284
"16","1",17,25.2523919818221,604,604,70,70,1138
"17","1",18,57.6156402747504,566,566,15,15,1117
"18","1",19,38.5244017039678,629,629,93,93,1165
"19","1",20,28.9964687133699,719,719,31,31,1407
"20","1",21,20.0793035630206,580,580,24,24,1136
"1","2",3,228.549709713635,219,921,118,179,961
"2","2",4,81.0690052360707,149,840,85,99,890
"3","2",5,167.028780266794,191,844,51,110,925
"4","2",6,309.350160541665,141,918,90,131,928
"5","2",7,60.6169479909469,112,606,60,77,641
"6","2",8,89.9642853112791,125,766,99,120,771
"7","2",9,126.164648059325,183,883,76,121,945
"8","2",10,265.106230059363,129,733,93,147,715
"9","2",11,79.5675697809924,162,890,66,100,952
"10","2",12,199.65548271139,170,798,152,165,803
"11","2",13,146.015385861241,138,761,104,128,771
"12","2",14,180.497097370034,111,750,56,117,744
"13","2",15,53.1776981127257,169,737,82,101,805
"14","2",16,187.830073657578,194,842,87,128,908
"15","2",17,371.164063487034,139,806,87,137,808
"16","2",18,108.602625450611,150,754,58,128,776
"17","2",19,120.818932883355,159,725,97,112,772
"18","2",20,348.624149758012,207,836,79,172,871
"19","2",21,217.609460598898,163,882,58,89,956
"20","2",22,144.423069057477,161,741,64,88,814
"1","3",4,526.662888933083,62,983,174,353,692
"2","3",5,238.933809797891,65,905,79,178,792
"3","3",6,264.964884518694,124,968,64,174,918
"4","3",7,267.680874983134,55,973,98,229,799
"5","3",8,222.133472495037,46,652,121,198,500
"6","3",9,206.355390753371,79,845,92,212,712
"7","3",10,317.783964548605,51,934,104,225,760
"8","3",11,216.505321975964,27,760,110,257,530
"9","3",12,439.861464751713,96,986,125,225,857
"10","3",13,553.605555910133,66,864,130,295,635
"11","3",14,450.100628683226,83,844,94,222,705
"12","3",15,180.837997446488,80,830,123,240,670
"13","3",16,243.779655784911,43,780,102,203,620
"14","3",17,246.726516587632,104,946,106,234,816
"15","3",18,176.487371723478,115,921,131,268,768
"16","3",19,387.314071755984,107,861,119,247,721
"17","3",20,504.757379215621,72,797,67,179,690
"18","3",21,355.831894708048,61,897,120,292,666
"19","3",22,430.545927708246,82,964,228,317,729
"20","3",23,273.446103665881,81,822,60,148,755
"1","4",5,593.585107185458,24,1007,137,490,541
"2","4",6,406.846676499289,22,927,161,339,610
"3","4",7,272.744447089813,17,985,76,250,752
"4","4",8,238.235913452299,31,1004,104,333,702
"5","4",9,201.23011601616,20,672,90,288,404
"6","4",10,492.42232763301,38,883,109,321,600
"7","4",11,400.833461692754,40,974,124,349,665
"8","4",12,270.912112756629,37,797,122,379,455
"9","4",13,217.158965364267,22,1008,140,365,665
"10","4",14,357.32046622399,35,899,72,367,567
"11","4",15,340.367021769331,61,905,70,292,674
"12","4",16,519.854186209044,44,874,183,423,495
"13","4",17,274.965031548504,23,803,89,292,534
"14","4",18,310.183844921911,27,973,117,351,649
"15","4",19,252.866354396472,46,967,123,391,622
"16","4",20,283.596739392777,68,929,105,352,645
"17","4",21,231.550898827031,48,845,141,320,573
"18","4",22,710.517471259785,54,951,103,395,610
"19","4",23,601.438567754643,37,1001,136,453,585
"20","4",24,424.46982470901,14,836,92,240,610
"1","5",6,580.96411866278,18,1025,142,632,411
"2","5",7,406.286623689585,37,964,137,476,525
"3","5",8,284.557413287014,27,1012,158,408,631
"4","5",9,193.396466358326,17,1021,102,435,603
"5","5",10,180.770719320857,42,714,47,335,421
"6","5",11,226.173986298845,28,911,109,430,509
"7","5",12,653.017215428944,33,1007,134,483,557
"8","5",13,418.5622066501,8,805,78,457,356
"9","5",14,483.5990198096,31,1039,93,458,612
"10","5",15,209.620221464893,32,931,127,494,469
"11","5",16,148.642307385273,29,934,140,432,531
"12","5",17,555.789063113059,53,927,91,514,466
"13","5",18,431.646850415606,49,852,125,417,484
"14","5",19,514.250973071786,16,989,132,483,522
"15","5",20,349.886855735557,8,975,118,509,474
"16","5",21,936.523104009652,38,967,97,449,556
"17","5",22,630.140477731583,24,869,93,413,480
"18","5",23,528.033482011153,33,984,133,528,489
"19","5",24,550.831219688819,36,1037,146,599,474
"20","5",25,395.206350928401,13,849,108,348,514
"1","6",7,555.372532230047,25,1050,83,715,360
"2","6",8,424.646154819008,33,997,111,587,443
"3","6",9,370.17873358034,6,1018,100,508,516
"4","6",10,606.33978249817,5,1026,127,562,469
"5","6",11,249.826561215798,4,718,84,419,303
"6","6",12,270.588705333001,9,920,89,519,410
"7","6",13,407.572909921545,13,1020,169,652,381
"8","6",14,200.938257499232,23,828,86,543,308
"9","6",15,385.424970800678,28,1067,124,582,513
"10","6",16,371.817491065,1,932,92,586,347
"11","6",17,364.218224784219,16,950,116,548,418
"12","6",18,269.91499772992,5,932,104,618,319
"13","6",19,254.789385068264,14,866,85,502,378
"14","6",20,400.647288201974,8,997,145,628,377
"15","6",21,273.797558166546,10,985,87,596,399
"16","6",22,409.152101528072,9,976,100,549,436
"17","6",23,405.247538920554,21,890,144,557,354
"18","6",24,452.207601547985,10,994,125,653,351
"19","6",25,521.187848257076,14,1051,104,703,362
"20","6",26,530.200014068724,12,861,105,453,420
"1","7",8,322.572652968768,4,1054,68,783,275
"2","7",9,484.945311958886,39,1036,136,723,352
"3","7",10,325.219467555751,9,1027,100,608,428
"4","7",11,396.694212591715,14,1040,132,694,360
"5","7",12,310.977410986014,10,728,97,516,222
"6","7",13,278.991567715131,8,928,102,621,315
"7","7",14,241.729739619655,13,1033,110,762,284
"8","7",15,320.559844515238,4,832,45,588,248
"9","7",16,453.752041746838,11,1078,106,688,401
"10","7",17,255.212757068471,5,937,58,644,298
"11","7",18,315.620386785243,34,984,94,642,376
"12","7",19,114.025335159958,12,944,22,640,316
"13","7",20,404.674390452245,10,876,127,629,257
"14","7",21,342.907029846234,14,1011,99,727,298
"15","7",22,402.850689042461,24,1009,84,680,353
"16","7",23,538.508308035217,20,996,103,652,364
"17","7",24,254.366713594548,2,892,89,646,248
"18","7",25,452.160073698618,2,996,121,774,224
"19","7",26,624.625887675956,4,1055,60,763,296
"20","7",27,537.663898291403,0,861,99,552,309
"1","8",9,139.779649522275,5,1059,77,860,204
"2","8",10,315.727860735112,9,1045,63,786,268
"3","8",11,264.294439020702,1,1028,91,699,330
"4","8",12,501.593031871465,0,1040,125,819,221
"5","8",13,124.130208550238,0,728,36,552,176
"6","8",14,321.221773836541,0,928,87,708,220
"7","8",15,372.57868714449,6,1039,85,847,198
"8","8",16,182.608411259933,10,842,46,634,218
"9","8",17,363.262581400746,0,1078,129,817,261
"10","8",18,426.962472598899,4,941,67,711,234
"11","8",19,463.808948230579,18,1002,88,730,290
"12","8",20,227.331827649272,0,944,109,749,195
"13","8",21,221.741378239559,4,880,68,697,187
"14","8",22,429.036895438603,7,1018,65,792,233
"15","8",23,251.337480701,0,1009,109,789,220
"16","8",24,500.529674713674,5,1001,83,735,271
"17","8",25,229.085701803782,14,906,93,739,181
"18","8",26,279.46269519379,9,1005,47,821,193
"19","8",27,334.531852207496,11,1066,66,829,248
"20","8",28,643.657461335123,0,861,85,637,224
"1","9",10,589.846668688734,13,1072,58,918,167
"2","9",11,378.096210610612,20,1065,108,894,191
"3","9",12,620.161816659412,1,1029,104,803,227
"4","9",13,310.271207794044,11,1051,86,905,157
"5","9",14,126.564350515596,16,744,51,603,157
"6","9",15,233.656408510561,13,941,32,740,214
"7","9",16,484.81158783649,8,1047,67,914,141
"8","9",17,212.315002027864,8,850,52,686,172
"9","9",18,271.577897227762,9,1087,100,917,179
"10","9",19,189.207454848826,4,945,73,784,165
"11","9",20,269.866569351931,0,1002,48,778,224
"12","9",21,289.320835948898,0,944,45,794,150
"13","9",22,223.337580611561,0,880,60,757,123
"14","9",23,311.750956364347,10,1028,55,847,191
"15","9",24,468.196145432217,6,1015,52,841,180
"16","9",25,311.180408014765,6,1007,52,787,226
"17","9",26,427.754892672093,2,908,50,789,121
"18","9",27,313.318139465475,0,1005,63,884,121
"19","9",28,202.444209692702,14,1080,79,908,186
"20","9",29,413.398223742382,0,861,51,688,173
"1","10",11,391.792638138378,5,1077,60,978,104
"2","10",12,314.15972585167,0,1065,80,974,91
"3","10",13,108.630831236061,0,1029,54,857,172
"4","10",14,147.757297368663,9,1060,45,950,119
"5","10",15,228.726259004149,11,755,22,625,141
"6","10",16,198.768406541005,0,941,92,832,109
"7","10",17,221.995651825966,0,1047,39,953,94
"8","10",18,301.806059775885,0,850,37,723,127
"9","10",19,289.483668333536,4,1091,41,958,137
"10","10",20,157.482271314494,0,945,22,806,139
"11","10",21,135.834189061386,13,1015,70,848,180
"12","10",22,174.040100683558,4,948,31,825,127
"13","10",23,449.765219703966,0,880,19,776,104
"14","10",24,149.098104401273,0,1028,56,903,125
"15","10",25,177.205401193153,10,1025,50,891,144
"16","10",26,154.945938919024,22,1029,45,832,219
"17","10",27,287.950800197837,23,931,52,841,113
"18","10",28,163.836820486574,12,1017,52,936,93
"19","10",29,489.628052706641,0,1080,82,990,90
"20","10",30,121.937653759519,0,861,51,739,122
"1","11",12,94.1435998710709,4,1081,25,1003,82
"2","11",13,374.889616914723,5,1070,24,998,77
"3","11",14,220.354965185142,0,1029,49,906,123
"4","11",15,105.037533920629,0,1060,26,976,84
"5","11",16,31.8359838035423,0,755,14,639,116
"6","11",17,140.041531084006,0,941,16,848,93
"7","11",18,40.4715213695794,14,1061,37,990,85
"8","11",19,211.593720941083,0,850,34,757,93
"9","11",20,193.183137482729,0,1091,35,993,98
"10","11",21,179.758845095588,7,952,53,859,100
"11","11",22,284.322205568701,0,1015,21,869,146
"12","11",23,135.681687648492,0,948,30,855,93
"13","11",24,73.0236966945612,0,880,18,794,86
"14","11",25,249.917133460417,0,1028,39,942,86
"15","11",26,77.9444841200445,0,1025,23,914,111
"16","11",27,141.365391175857,0,1029,35,867,162
"17","11",28,181.550585694082,0,931,22,863,68
