"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,16.7445044289265,692,692,19,19,1365
"2","1",3,61.1080871365264,510,510,26,26,994
"3","1",4,86.3357095874987,673,673,55,55,1291
"4","1",5,83.9110788469324,601,601,34,34,1168
"5","1",6,24.473657530453,593,593,33,33,1153
"6","1",7,29.5985830111756,513,513,59,59,967
"7","1",8,21.6451529716133,663,663,18,18,1308
"8","1",9,7.29662230584151,653,653,26,26,1280
"9","1",10,39.1363794428085,771,771,52,52,1490
"10","1",11,102.019387199659,560,560,56,56,1064
"11","1",12,32.5907584560135,711,711,56,56,1366
"12","1",13,12.7138433475568,673,673,32,32,1314
"13","1",14,33.4954273988712,630,630,36,36,1224
"14","1",15,21.2292516330295,617,617,28,28,1206
"15","1",16,22.2051422298009,657,657,58,58,1256
"16","1",17,18.9775299612792,664,664,24,24,1304
"17","1",18,13.4123106666622,498,498,20,20,976
"18","1",19,75.9195315111534,507,507,56,56,958
"19","1",20,138.158855359296,653,653,47,47,1259
"20","1",21,14.056770850785,523,523,31,31,1015
"1","2",3,69.2736745087015,220,912,78,97,1035
"2","2",4,89.0101155220517,181,691,92,118,754
"3","2",5,120.672640557895,183,856,67,122,917
"4","2",6,181.441270015785,164,765,77,111,818
"5","2",7,247.172370438446,116,709,75,108,717
"6","2",8,95.6577898048219,178,691,82,141,728
"7","2",9,156.829591994313,131,794,111,129,796
"8","2",10,85.9312108674451,149,802,67,93,858
"9","2",11,109.576089392063,191,962,129,181,972
"10","2",12,187.873127505766,188,748,69,125,811
"11","2",13,186.364333832378,237,948,119,175,1010
"12","2",14,198.476446856213,154,827,84,116,865
"13","2",15,159.75681128346,147,777,118,154,770
"14","2",16,134.792611598904,170,787,111,139,818
"15","2",17,207.307921571689,171,828,74,132,867
"16","2",18,256.605640689034,168,832,113,137,863
"17","2",19,97.0687190414845,149,647,68,88,708
"18","2",20,129.393248018075,221,728,115,171,778
"19","2",21,223.607168142807,176,829,75,122,883
"20","2",22,236.163512720518,198,721,104,135,784
"1","3",4,239.920217942911,62,974,107,204,832
"2","3",5,218.73200933715,97,788,102,220,665
"3","3",6,228.056747467446,64,920,138,260,724
"4","3",7,371.768820800689,57,822,105,216,663
"5","3",8,470.761258819415,53,762,105,213,602
"6","3",9,648.642877565078,63,754,99,240,577
"7","3",10,182.892028035069,109,903,89,218,794
"8","3",11,196.769045351568,37,839,73,166,710
"9","3",12,489.02177819409,93,1055,77,258,890
"10","3",13,274.688516896481,91,839,45,170,760
"11","3",14,270.525092842122,98,1046,118,293,851
"12","3",15,230.256932212376,94,921,89,205,810
"13","3",16,332.901944873594,101,878,132,286,693
"14","3",17,459.358490601691,127,914,119,258,783
"15","3",18,206.752499638091,85,913,79,211,787
"16","3",19,248.641570663215,85,917,91,228,774
"17","3",20,224.504097424445,49,696,117,205,540
"18","3",21,328.477547229665,52,780,99,270,562
"19","3",22,222.74468089819,63,892,82,204,751
"20","3",23,401.730499242854,99,820,79,214,705
"1","4",5,318.436305951449,26,1000,131,335,691
"2","4",6,150.942290004409,37,825,163,383,479
"3","4",7,314.159638410105,27,947,132,392,582
"4","4",8,429.36623745575,37,859,126,342,554
"5","4",9,178.644729905863,50,812,118,331,531
"6","4",10,383.015127341555,48,802,112,352,498
"7","4",11,365.262968879476,28,931,111,329,630
"8","4",12,333.876644576339,19,858,129,295,582
"9","4",13,150.289434220367,53,1108,123,381,780
"10","4",14,208.679664188418,41,880,104,274,647
"11","4",15,440.172812200825,27,1073,144,437,663
"12","4",16,365.446970402231,39,960,165,370,629
"13","4",17,483.030447666572,36,914,126,412,538
"14","4",18,536.303719497305,18,932,155,413,537
"15","4",19,282.318158099554,54,967,140,351,670
"16","4",20,497.444954038824,51,968,137,365,654
"17","4",21,167.701122378161,60,756,83,288,528
"18","4",22,462.855428787649,48,828,92,362,514
"19","4",23,358.472251792961,47,939,107,311,675
"20","4",24,279.375100583785,20,840,102,316,544
"1","5",6,586.276598507859,13,1013,55,390,636
"2","5",7,519.556631528005,14,839,128,511,342
"3","5",8,480.006349462293,26,973,126,518,481
"4","5",9,331.07292366511,16,875,107,449,442
"5","5",10,368.425170245885,12,824,107,438,398
"6","5",11,279.172696038037,65,867,124,476,456
"7","5",12,314.579761871511,52,983,104,433,602
"8","5",13,305.088962250297,21,879,108,403,497
"9","5",14,418.139706322925,18,1126,126,507,637
"10","5",15,299.919130642807,39,919,66,340,618
"11","5",16,345.470277631806,31,1104,125,562,573
"12","5",17,616.383140787273,23,983,138,508,498
"13","5",18,272.185544169966,40,954,142,554,440
"14","5",19,539.323559429063,52,984,112,525,511
"15","5",20,412.16603674115,23,990,80,431,582
"16","5",21,256.359397569531,11,979,143,508,482
"17","5",22,403.410589747194,26,782,76,364,444
"18","5",23,253.662900384838,0,828,61,423,405
"19","5",24,351.749896050608,15,954,128,439,530
"20","5",25,550.725724209474,17,857,144,460,414
"1","6",7,587.651309326801,9,1022,113,503,528
"2","6",8,233.911530377048,18,857,54,565,310
"3","6",9,644.67363140257,19,992,52,570,441
"4","6",10,414.039160999657,39,914,144,593,360
"5","6",11,501.288674248263,29,853,70,508,374
"6","6",12,221.100798002265,20,887,74,550,357
"7","6",13,576.67359246276,28,1011,79,512,527
"8","6",14,338.39296802459,13,892,117,520,385
"9","6",15,282.247104466678,34,1160,116,623,571
"10","6",16,642.675938085429,2,921,137,477,446
"11","6",17,438.583452739361,17,1121,112,674,464
"12","6",18,786.094491757408,5,988,121,629,364
"13","6",19,334.802080566117,32,986,67,621,397
"14","6",20,293.479509996227,10,994,137,662,342
"15","6",21,350.133125982979,22,1012,78,509,525
