"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,40.7441686438975,607,607,40,40,1174
"2","1",3,12.496061889418,686,686,27,27,1345
"3","1",4,80.0343349678288,642,642,54,54,1230
"4","1",5,12.5040790052491,633,633,32,32,1234
"5","1",6,41.5903135984108,619,619,42,42,1196
"6","1",7,11.3359286421078,601,601,53,53,1149
"7","1",8,53.983630253111,668,668,67,67,1269
"8","1",9,9.57929535650543,487,487,31,31,943
"9","1",10,21.0631163923162,526,526,36,36,1016
"10","1",11,32.242329277646,702,702,60,60,1344
"11","1",12,24.1731158769177,695,695,37,37,1353
"12","1",13,38.9062244339377,557,557,36,36,1078
"13","1",14,264.242148690444,553,553,53,53,1053
"14","1",15,25.9636754175105,595,595,39,39,1151
"15","1",16,16.1218443383546,584,584,24,24,1144
"16","1",17,18.7562140293309,570,570,39,39,1101
"17","1",18,13.4489369907117,572,572,21,21,1123
"18","1",19,19.6437223390821,538,538,32,32,1044
"19","1",20,9.46428854806446,612,612,15,15,1209
"20","1",21,25.3897226693412,673,673,43,43,1303
"1","2",3,69.9335963686509,101,708,34,74,735
"2","2",4,125.048981750814,165,851,123,150,866
"3","2",5,183.723460487679,138,780,101,155,763
"4","2",6,134.682889366776,122,755,105,137,740
"5","2",7,129.995760254831,122,741,91,133,730
"6","2",8,228.109068550002,202,803,58,111,894
"7","2",9,193.055095101186,224,892,90,157,959
"8","2",10,114.585708097537,109,596,80,111,594
"9","2",11,184.969093057094,189,715,128,164,740
"10","2",12,235.747631551305,180,882,71,131,931
"11","2",13,116.016665731943,153,848,67,104,897
"12","2",14,106.940887164669,106,663,46,82,687
"13","2",15,151.991074833327,239,792,44,97,934
"14","2",16,192.627359409416,172,767,56,95,844
"15","2",17,239.86107592404,151,735,119,143,743
"16","2",18,191.143985323807,197,767,50,89,875
"17","2",19,190.756154317641,185,757,102,123,819
"18","2",20,92.6768641167055,138,676,58,90,724
"19","2",21,127.019110460394,154,766,68,83,837
"1","3",4,421.401483797451,67,775,129,203,639
"2","3",5,311.49695989445,61,912,125,275,698
"3","3",6,279.654480411854,59,839,68,223,675
"4","3",7,349.628164761338,82,837,81,218,701
"5","3",8,210.914539935084,76,817,91,224,669
"6","3",9,388.000684934306,52,855,57,168,739
"7","3",10,487.459764777042,86,978,84,241,823
"8","3",11,172.724171305709,73,669,84,195,547
"9","3",12,453.663021470209,73,788,102,266,595
"10","3",13,418.338416611717,65,947,153,284,728
"11","3",14,298.083075512892,61,909,119,223,747
"12","3",15,257.181878197208,75,738,73,155,658
"13","3",16,289.707986500835,44,836,101,198,682
"14","3",17,177.493221719153,78,845,94,189,734
"15","3",18,378.469862425204,75,810,107,250,635
"16","3",19,222.123035490993,116,883,142,231,768
"17","3",20,306.631305997367,105,862,115,238,729
"18","3",21,261.085967499707,70,746,59,149,667
"1","4",5,309.066506509103,27,802,80,283,546
"2","4",6,297.039405725049,47,959,127,402,604
"3","4",7,420.239898778058,23,862,148,371,514
"4","4",8,298.981786025105,44,881,93,311,614
"5","4",9,277.78265004513,50,867,59,283,634
"6","4",10,322.99091870511,40,895,138,306,629
"7","4",11,649.022884462056,12,990,133,374,628
"8","4",12,322.777797056025,27,696,65,260,463
"9","4",13,402.001283334289,77,865,68,334,608
"10","4",14,451.002702570011,33,980,144,428,585
"11","4",15,351.168655095857,32,941,102,325,648
"12","4",16,228.278248614529,20,758,77,232,546
"13","4",17,335.915165987969,50,886,134,332,604
"14","4",18,599.925536823803,22,867,93,282,607
"15","4",19,308.210430788261,29,839,90,340,528
"16","4",20,774.202324522872,24,907,150,381,550
"17","4",21,562.740821641211,27,889,59,297,619
"1","5",6,100.568272376207,22,824,97,380,466
"2","5",7,223.049242384078,14,973,136,538,449
"3","5",8,390.031797592112,10,872,100,471,411
"4","5",9,487.418712848511,33,914,108,419,528
"5","5",10,443.989905354384,37,904,121,404,537
"6","5",11,303.180861494115,5,900,120,426,479
"7","5",12,545.270937311638,39,1029,93,467,601
"8","5",13,303.054415712225,3,699,64,324,378
"9","5",14,222.073947618193,19,884,134,468,435
"10","5",15,348.987518811525,11,991,98,526,476
"11","5",16,214.67335653095,23,964,123,448,539
"12","5",17,438.59413888163,13,771,78,310,474
"13","5",18,771.564146519145,13,899,106,438,474
"14","5",19,277.802003762666,8,875,116,398,485
"15","5",20,277.904171692886,36,875,116,456,455
"16","5",21,643.756568861118,31,938,72,453,516
"1","6",7,247.352413160544,13,837,83,463,387
"2","6",8,494.58719591997,28,1001,103,641,388
"3","6",9,542.926320081506,6,878,104,575,309
"4","6",10,521.521795494031,36,950,87,506,480
"5","6",11,377.543516309889,18,922,93,497,443
"6","6",12,779.800255851508,5,905,86,512,398
"7","6",13,583.521235799427,7,1036,86,553,490
"8","6",14,90.0812525227063,17,716,96,420,313
"9","6",15,242.73792162937,30,914,110,578,366
"10","6",16,321.030872133069,10,1001,108,634,377
"11","6",17,372.146547890504,22,986,83,531,477
"12","6",18,203.694824306858,17,788,108,418,387
"13","6",19,267.708852255334,13,912,98,536,389
"14","6",20,384.396029933353,4,879,109,507,376
"15","6",21,255.366519703627,13,888,97,553,348
"1","7",8,331.204270605397,11,848,99,562,297
"2","7",9,434.179710426743,25,1026,142,783,268
"3","7",10,164.417233398369,2,880,78,653,229
"4","7",11,414.75273468844,17,967,101,607,377
"5","7",12,449.973249590944,4,926,92,589,341
"6","7",13,191.209852215085,7,912,55,567,352
"7","7",14,195.558887168609,11,1047,104,657,401
"8","7",15,256.646735846005,2,718,59,479,241
"9","7",16,358.960336723694,2,916,95,673,245
"10","7",17,324.293456811838,9,1010,113,747,272
"11","7",18,455.891463701999,5,991,159,690,306
"12","7",19,287.382610684259,14,802,82,500,316
"13","7",20,516.265958202601,2,914,96,632,284
"14","7",21,448.525490726177,8,887,132,639,256
"1","8",9,241.239872772881,0,848,58,620,228
"2","8",10,500.759177921891,0,1026,76,859,167
"3","8",11,170.812284143031,8,888,42,695,201
"4","8",12,173.94867338803,0,967,93,700,267
"5","8",13,255.807078776782,0,926,70,659,267
"6","8",14,330.733572097994,10,922,48,615,317
"7","8",15,261.501101247251,6,1053,101,758,301
"8","8",16,208.292741972973,0,718,42,521,197
"9","8",17,135.901569156126,11,927,36,709,229
"10","8",18,280.532505052764,1,1011,71,818,194
"11","8",19,558.411295303926,10,1001,94,784,227
"12","8",20,418.601007378384,5,807,71,571,241
"13","8",21,238.877834277077,0,914,77,709,205
"1","9",10,174.605289711388,0,848,99,719,129
"2","9",11,440.584077021257,5,1031,63,922,114
"3","9",12,257.229252828016,0,888,38,733,155
"4","9",13,262.125598207255,2,969,47,747,224
"5","9",14,316.435287967512,0,926,92,751,175
"6","9",15,112.268296272811,0,922,102,717,205
"7","9",16,287.453335793356,0,1053,48,806,247
"8","9",17,126.895623957936,0,718,57,578,140
"9","9",18,175.15694671181,0,927,60,769,158
"10","9",19,186.359420295486,9,1020,59,877,152
"11","9",20,473.52311827035,0,1001,44,828,173
"12","9",21,236.915712583771,0,807,88,659,148
"1","10",11,337.375875793518,0,848,25,744,104
"2","10",12,387.891417564754,9,1040,57,979,70
"3","10",13,118.756604473658,4,892,52,785,111
"4","10",14,160.110105326153,0,969,72,819,150
"5","10",15,216.196992525978,0,926,40,791,135
"6","10",16,207.41792132291,0,922,49,766,156
"7","10",17,311.110298267061,0,1053,120,926,127
"8","10",18,293.098426720415,0,718,49,627,91
"9","10",19,183.621247827504,0,927,56,825,102
"10","10",20,101.865055372218,8,1028,41,918,118
"11","10",21,205.571947792326,0,1001,55,883,118
"1","11",12,213.798793046962,7,855,52,796,66
"2","11",13,231.068087595375,4,1044,22,1001,47
"3","11",14,218.353835616602,13,905,49,834,84
"4","11",15,207.438233082452,0,969,64,883,86
"5","11",16,128.819700831656,0,926,48,839,87
"6","11",17,215.657280813417,4,926,32,798,132
"7","11",18,179.653004325486,0,1053,44,970,83
"8","11",19,146.854315039285,4,722,51,678,48
"9","11",20,83.267955189066,0,927,26,851,76
"10","11",21,78.1873956377731,0,1028,46,964,64
"1","12",13,187.443213764874,4,859,37,833,30
"2","12",14,19.2624699189892,0,1044,12,1013,31
"3","12",15,117.651952242221,6,911,31,865,52
"4","12",16,187.003657314338,0,969,22,905,64
"5","12",17,114.588716191939,0,926,29,868,58
"6","12",18,173.14697355308,0,926,47,845,81
"7","12",19,137.035847916727,0,1053,26,996,57
"8","12",20,104.053894004251,0,722,9,687,35
"9","12",21,121.146237747478,0,927,25,876,51
"1","13",14,216.390162010758,7,866,12,845,28
"2","13",15,20.936810656005,0,1044,11,1024,20
"3","13",16,96.8917880915318,4,915,0,865,54
"4","13",17,284.608541684257,0,969,34,939,30
"5","13",18,39.3013013399945,4,930,28,896,38
"6","13",19,241.676515919299,0,926,35,880,46
"7","13",20,142.864507221724,0,1053,25,1021,32
"8","13",21,20.2604159440615,0,722,8,695,27
"1","14",15,28.3255633171803,4,870,0,845,29
"2","14",16,16.9846089388466,0,1044,15,1039,5
"3","14",17,44.2041166477567,0,915,14,879,36
"4","14",18,184.515091848701,4,973,9,948,29
"5","14",19,61.5117660764688,0,930,21,917,13
"6","14",20,40.9079681127512,0,926,18,898,28
"7","14",21,124.462921690595,0,1053,7,1028,25
"1","15",16,114.14174686362,0,870,18,863,7
"2","15",17,20.7508385293954,0,1044,0,1039,5
"3","15",18,66.6450427251233,0,915,28,907,8
"4","15",19,41.0331864531522,0,973,2,950,23
"5","15",20,41.320935256961,0,930,0,917,13
"6","15",21,38.7920248234903,0,926,25,923,3
"1","16",17,79.3760546413361,0,870,0,863,7
"2","16",18,9.70557819762379,0,1044,5,1044,0
"3","16",19,2.86589741902105,0,915,4,911,4
"4","16",20,36.4540905778828,0,973,18,968,5
"5","16",21,76.6660045309526,0,930,4,921,9
"1","17",18,0,0,870,0,863,7
"2","17",19,3.01992270779977,0,1044,0,1044,0
