"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,14.3214131403921,470,470,42,42,898
"2","1",3,17.5925268954267,568,568,5,5,1131
"3","1",4,32.0667006034531,581,581,45,45,1117
"4","1",5,100.018922502329,688,688,43,43,1333
"5","1",6,19.9930043610116,729,729,34,34,1424
"6","1",7,32.2553953612515,588,588,27,27,1149
"7","1",8,72.4206296969408,690,690,39,39,1341
"8","1",9,31.2725268347722,604,604,39,39,1169
"9","1",10,10.6712710849418,600,600,29,29,1171
"10","1",11,30.6881511325714,646,646,25,25,1267
"11","1",12,112.881636008057,701,701,34,34,1368
"12","1",13,36.395178273025,612,612,50,50,1174
"13","1",14,12.9692045649828,555,555,22,22,1088
"14","1",15,29.3016239562717,583,583,41,41,1125
"15","1",16,11.9345851499388,680,680,54,54,1306
"16","1",17,49.4719119452122,536,536,50,50,1022
"17","1",18,16.9208341876274,703,703,22,22,1384
"18","1",19,11.712539474402,542,542,49,49,1035
"19","1",20,40.3366994352184,678,678,45,45,1311
"20","1",21,52.8412075508846,537,537,35,35,1039
"1","2",3,235.551182462871,169,639,127,169,639
"2","2",4,134.78205438955,154,722,124,129,747
"3","2",5,232.374474281146,138,719,81,126,731
"4","2",6,221.063407537916,160,848,86,129,879
"5","2",7,103.890746640614,177,906,110,144,939
"6","2",8,326.813306108749,160,748,94,121,787
"7","2",9,161.127200618659,156,846,78,117,885
"8","2",10,91.9503060798131,216,820,47,86,950
"9","2",11,240.378690589555,140,740,104,133,747
"10","2",12,96.7455596994032,179,825,80,105,899
"11","2",13,155.720558246005,171,872,64,98,945
"12","2",14,181.856970825395,197,809,112,162,844
"13","2",15,173.459327632169,106,661,114,136,631
"14","2",16,221.853615918184,110,693,66,107,696
"15","2",17,129.929208551742,148,828,82,136,840
"16","2",18,249.172333766303,104,640,46,96,648
"17","2",19,148.207522048623,148,851,77,99,900
"18","2",20,128.565238433236,129,671,31,80,720
"19","2",21,481.44340354577,77,755,80,125,707
"1","3",4,153.779195447566,84,723,89,258,549
"2","3",5,476.333712444876,62,784,95,224,622
"3","3",6,225.963931120204,42,761,114,240,563
"4","3",7,265.063050515983,65,913,108,237,741
"5","3",8,515.626348906424,69,975,101,245,799
"6","3",9,451.784161772359,85,833,117,238,680
"7","3",10,308.002556315613,84,930,90,207,807
"8","3",11,305.858363210953,65,885,85,171,779
"9","3",12,272.104724179126,82,822,92,225,679
"10","3",13,283.556926648044,61,886,165,270,677
"11","3",14,241.213904598454,58,930,105,203,785
"12","3",15,345.17337348351,74,883,131,293,664
"13","3",16,264.26583511903,105,766,78,214,657
"14","3",17,302.345672976541,49,742,109,216,575
"15","3",18,410.226350018658,52,880,80,216,716
"16","3",19,173.475723192643,52,692,96,192,552
"17","3",20,380.547155172758,84,935,140,239,780
"18","3",21,416.278874101363,63,734,56,136,661
"1","4",5,249.23889151534,40,763,122,380,423
"2","4",6,340.608554318187,37,821,89,313,545
"3","4",7,404.962758638358,33,794,140,380,447
"4","4",8,254.525160844679,54,967,158,395,626
"5","4",9,272.52566541466,25,1000,109,354,671
"6","4",10,361.580971082159,54,887,110,348,593
