"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,14.4195763641589,547,547,26,26,1068
"2","1",3,42.5846981333418,654,654,30,30,1278
"3","1",4,13.3771709732716,672,672,37,37,1307
"4","1",5,9.2272785151424,608,608,29,29,1187
"5","1",6,8.36567070854664,633,633,26,26,1240
"6","1",7,10.653152653527,511,511,31,31,991
"7","1",8,39.6059380178092,762,762,40,40,1484
"8","1",9,32.8228918337343,632,632,54,54,1210
"9","1",10,15.7962901339321,661,661,81,81,1241
"10","1",11,13.7797412364725,651,651,37,37,1265
"11","1",12,22.5813487446178,681,681,22,22,1340
"12","1",13,16.8750849496089,665,665,38,38,1292
"13","1",14,23.4517776160403,602,602,51,51,1153
"14","1",15,24.289906410841,550,550,35,35,1065
"15","1",16,31.935811900339,565,565,51,51,1079
"16","1",17,10.1535597297079,627,627,18,18,1236
"17","1",18,15.7644527349724,610,610,42,42,1178
"18","1",19,32.9089792425891,586,586,63,63,1109
"19","1",20,24.2230491730695,613,613,39,39,1187
"20","1",21,9.29635759544754,636,636,25,25,1247
"1","2",3,144.864459502875,196,743,84,110,829
"2","2",4,91.1216636130246,155,809,80,110,854
"3","2",5,185.50457725824,188,860,70,107,941
"4","2",6,144.660556126774,104,712,82,111,705
"5","2",7,122.022159112653,174,807,63,89,892
"6","2",8,121.713920884278,105,616,76,107,614
"7","2",9,204.20075749923,163,925,72,112,976
"8","2",10,273.001928509488,136,768,84,138,766
"9","2",11,214.870481694881,167,828,75,156,839
"10","2",12,104.778862612009,159,810,55,92,877
"11","2",13,186.082013492447,88,769,129,151,706
"12","2",14,247.387367067841,110,775,104,142,743
"13","2",15,230.741806329017,125,727,85,136,716
"14","2",16,128.870848992269,138,688,77,112,714
"15","2",17,203.615561059174,197,762,31,82,877
"16","2",18,135.65159008554,125,752,114,132,745
"17","2",19,211.140376449382,135,745,51,93,787
"18","2",20,189.365298820655,183,769,75,138,814
"19","2",21,214.212274013386,186,799,61,100,885
"20","2",22,283.76022241975,146,782,62,87,841
"1","3",4,573.570724541983,64,807,137,247,624
"2","3",5,281.226874945628,31,840,75,185,686
"3","3",6,210.677301307685,84,944,76,183,845
"4","3",7,336.702934900957,87,799,117,228,658
"5","3",8,158.570035990442,55,862,83,172,745
"6","3",9,296.807333904101,41,657,77,184,514
"7","3",10,334.935652170929,51,976,110,222,805
"8","3",11,195.40348876276,76,844,65,203,717
"9","3",12,446.59775997267,57,885,83,239,703
"10","3",13,292.785847350215,57,867,134,226,698
"11","3",14,259.194551766379,61,830,113,264,627
"12","3",15,401.066789086665,97,872,101,243,726
"13","3",16,258.250380639987,110,837,68,204,743
"14","3",17,247.567314952251,42,730,74,186,586
"15","3",18,160.946226678868,67,829,72,154,742
"16","3",19,351.566101791804,60,812,83,215,657
"17","3",20,158.293790073874,84,829,62,155,758
"18","3",21,344.671216039002,87,856,110,248,695
"19","3",22,182.586491671321,112,911,97,197,826
"20","3",23,382.204443906691,72,854,98,185,741
"1","4",5,720.626896414311,47,854,91,338,563
"2","4",6,259.606329709759,33,873,107,292,614
"3","4",7,252.739996931897,42,986,77,260,768
"4","4",8,297.247826166662,25,824,98,326,523
"5","4",9,321.236582574117,40,902,94,266,676
"6","4",10,503.554743967088,54,711,107,291,474
"7","4",11,272.825462172652,8,984,117,339,653
"8","4",12,352.097305866234,28,872,110,313,587
"9","4",13,736.290395166102,30,915,175,414,531
"10","4",14,228.41351300341,32,899,112,338,593
"11","4",15,485.649550025592,46,876,70,334,588
"12","4",16,473.562026734345,42,914,116,359,597
"13","4",17,445.020445249378,34,871,161,365,540
"14","4",18,140.806781739413,22,752,62,248,526
"15","4",19,501.783855503412,64,893,110,264,693
"16","4",20,345.294971311348,45,857,78,293,609
"17","4",21,539.394829188779,9,838,145,300,547
"18","4",22,554.474526739904,55,911,107,355,611
"19","4",23,394.372532214519,38,949,117,314,673
"20","4",24,380.506093712631,18,872,128,313,577
"1","5",6,341.262656016947,18,872,81,419,471
"2","5",7,342.198380154799,18,891,82,374,535
"3","5",8,341.178226978086,50,1036,211,471,615
"4","5",9,229.259659629788,19,843,115,441,421
"5","5",10,321.620114331505,9,911,152,418,502
"6","5",11,361.086068456228,4,715,87,378,341
"7","5",12,491.63359179853,20,1004,137,476,548
"8","5",13,386.761130496923,10,882,105,418,474
"9","5",14,195.944708928096,47,962,30,444,565
"10","5",15,395.026727282668,16,915,138,476,455
"11","5",16,231.988943419189,15,891,142,476,430
"12","5",17,364.292273873181,16,930,104,463,483
"13","5",18,336.494226618139,0,871,91,456,415
"14","5",19,251.237008574522,37,789,112,360,466
"15","5",20,805.244771644337,14,907,167,431,490
"16","5",21,548.895439065013,34,891,105,398,527
"17","5",22,430.409584293957,24,862,92,392,494
"18","5",23,361.530740004372,8,919,87,442,485
"19","5",24,441.567856583369,10,959,136,450,519
"20","5",25,497.251253578302,25,897,138,451,471
"1","6",7,331.103375293614,20,892,90,509,403
"2","6",8,295.56928754059,0,891,84,458,433
"3","6",9,506.946827792615,14,1050,92,563,501
"4","6",10,162.802893669414,8,851,92,533,326
"5","6",11,373.115998754665,2,913,100,518,397
"6","6",12,368.665089243566,0,715,81,459,256
"7","6",13,337.779340147908,12,1016,120,596,432
"8","6",14,125.969429717451,16,898,123,541,373
"9","6",15,204.66205959243,8,970,77,521,457
"10","6",16,320.263091582906,20,935,85,561,394
"11","6",17,493.878009602357,5,896,113,589,312
"12","6",18,617.90451635966,25,955,75,538,442
"13","6",19,326.048606499787,36,907,81,537,406
"14","6",20,325.716630014789,18,807,112,472,353
"15","6",21,446.443380778472,28,935,61,492,471
"16","6",22,212.222684515686,25,916,110,508,433
"17","6",23,417.290402565019,4,866,101,493,377
"18","6",24,456.733327698728,7,926,129,571,362
"19","6",25,454.88314190721,15,974,115,565,424
"20","6",26,638.108553049033,2,899,57,508,393
"1","7",8,284.967224563078,8,900,60,569,339
"2","7",9,318.963219840377,8,899,89,547,360
"3","7",10,303.742946931192,5,1055,129,692,368
"4","7",11,267.421537029015,1,852,61,594,259
"5","7",12,347.132740153859,0,913,82,600,313
"6","7",13,247.713124529189,24,739,50,509,254
"7","7",14,317.839459773214,16,1032,136,732,316
"8","7",15,420.240413680184,9,907,100,641,275
"9","7",16,164.402540824109,4,974,109,630,348
"10","7",17,418.938414259777,10,945,140,701,254
"11","7",18,476.275597735181,0,896,100,689,207
"12","7",19,395.890987009002,0,955,68,606,349
"13","7",20,675.279716856729,3,910,31,568,345
"14","7",21,474.232858941827,5,812,91,563,254
"15","7",22,290.868462095373,1,936,76,568,369
"16","7",23,404.23115890569,5,921,97,605,321
"17","7",24,421.058050235576,4,870,79,572,302
"18","7",25,462.863469477862,4,930,70,641,293
"19","7",26,312.613843873633,24,998,81,646,376
"20","7",27,237.065801328551,0,899,132,640,259
"1","8",9,134.612291928643,6,906,88,657,255
"2","8",10,352.434873912251,8,907,142,689,226
"3","8",11,156.570029541516,0,1055,100,792,263
"4","8",12,423.071422386764,9,861,63,657,213
"5","8",13,581.62640058325,8,921,65,665,264
"6","8",14,284.505949143866,9,748,61,570,187
"7","8",15,572.865767723432,16,1048,100,832,232
"8","8",16,348.782747209678,9,916,60,701,224
"9","8",17,238.583635667941,14,988,38,668,334
"10","8",18,309.825445660007,0,945,49,750,195
"11","8",19,245.845566066231,4,900,74,763,141
"12","8",20,382.858949544951,13,968,102,708,273
"13","8",21,180.687520245048,0,910,82,650,260
"14","8",22,274.568148942767,0,812,45,608,204
"15","8",23,294.335815090852,16,952,105,673,295
"16","8",24,267.834869717128,1,922,72,677,246
"17","8",25,312.343377063295,8,878,113,685,201
"18","8",26,299.642382904702,0,930,75,716,214
"19","8",27,289.77936814886,18,1016,102,748,286
"20","8",28,375.352949464125,5,904,96,736,173
"1","9",10,243.759059634187,1,907,34,691,217
"2","9",11,373.358263470029,0,907,64,753,154
"3","9",12,192.497706153327,2,1057,79,871,188
"4","9",13,120.68414319287,6,867,75,732,141
"5","9",14,134.218893344867,0,921,40,705,216
"6","9",15,249.291223675996,0,748,74,644,104
"7","9",16,410.242739510157,16,1064,72,904,176
"8","9",17,312.134512058157,12,928,93,794,146
"9","9",18,384.975479385955,4,992,121,789,207
"10","9",19,190.533241828589,4,949,64,814,139
"11","9",20,273.804795939649,0,900,28,791,109
"12","9",21,129.934973463243,4,972,66,774,202
"13","9",22,225.095919812944,0,910,83,733,177
"14","9",23,69.1054353235457,9,821,37,645,185
"15","9",24,407.652930917325,0,952,65,738,214
"16","9",25,183.748748802352,0,922,67,744,178
"17","9",26,331.835771919101,0,878,41,726,152
"18","9",27,276.565504081012,0,930,36,752,178
"19","9",28,148.387690922242,11,1027,84,832,206
"20","9",29,197.223660361322,0,904,55,791,113
"1","10",11,249.070865576741,0,907,53,744,163
"2","10",12,215.162599784726,0,907,38,791,116
"3","10",13,131.518924089744,9,1066,47,918,157
"4","10",14,186.766910211302,7,874,38,770,111
"5","10",15,124.440570385018,0,921,67,772,149
"6","10",16,78.7425638195866,0,748,42,686,62
"7","10",17,347.521142709585,6,1070,24,928,148
"8","10",18,401.075559661209,0,928,30,824,104
"9","10",19,328.365655056433,6,998,46,835,169
"10","10",20,467.64766810971,0,949,54,868,81
"11","10",21,157.057128629566,0,900,34,825,75
"12","10",22,252.468100324462,12,984,66,840,156
"13","10",23,475.746118532408,4,914,35,768,150
"14","10",24,104.30096061261,6,827,64,709,124
"15","10",25,242.29478287277,0,952,78,816,136
"16","10",26,469.9162058157,0,922,52,796,126
"17","10",27,124.458847787683,0,878,56,782,96
"18","10",28,173.578331899795,6,936,42,794,148
"19","10",29,432.503087003386,5,1032,41,873,164
"20","10",30,223.369890063889,0,904,36,827,77
"1","11",12,144.290156624412,0,907,33,777,130
"2","11",13,332.10976473749,0,907,47,838,69
"3","11",14,255.58217610628,0,1066,49,967,99
"4","11",15,107.524946818509,4,878,31,801,81
"5","11",16,227.179822681684,0,921,42,814,107
"6","11",17,255.45307090684,0,748,28,714,34
"7","11",18,130.987180860901,0,1070,42,970,100
"8","11",19,149.831654642758,4,932,57,881,55
"9","11",20,92.4990289083178,1,999,31,866,134
"10","11",21,318.510953406653,4,953,36,904,53
"11","11",22,131.16075746154,9,909,30,855,63
"12","11",23,242.203706656687,0,984,45,885,99
"13","11",24,124.146319298949,0,914,31,799,115
"14","11",25,166.71915315513,0,827,57,766,61
"15","11",26,242.153425712257,0,952,39,855,97
"16","11",27,238.694610628601,0,922,25,821,101
"17","11",28,138.392858034238,0,878,34,816,62
"18","11",29,198.363522206481,0,936,45,839,97
"19","11",30,125.809965774912,0,1032,58,931,101
"20","11",31,87.3080947298901,4,908,16,843,69
"1","12",13,178.125652956015,0,907,45,822,85
"2","12",14,53.3612659882097,0,907,25,863,44
"3","12",15,105.827613387287,0,1066,37,1004,62
"4","12",16,281.970678559351,4,882,48,849,37
"5","12",17,70.9261110072706,0,921,38,852,69
"6","12",18,39.2359078262001,0,748,2,716,32
"7","12",19,106.111978180793,0,1070,21,991,79
"8","12",20,151.136111032487,0,932,12,893,39
"9","12",21,140.5728061643,11,1010,64,930,91
"10","12",22,69.6325509653272,13,966,43,947,32
"11","12",23,58.8379216174383,5,914,17,872,47
"12","12",24,39.3181318904266,0,984,16,901,83
"13","12",25,33.0781629884971,3,917,32,831,89
"14","12",26,191.26098917881,0,827,16,782,45
"15","12",27,253.898998007244,0,952,30,885,67
"16","12",28,318.655990539085,0,922,20,841,81
"17","12",29,61.1172496118368,4,882,27,843,43
"18","12",30,156.945899798649,4,940,45,884,60
"19","12",31,231.931484960957,0,1032,34,965,67
"20","12",32,45.229714584277,3,911,7,850,64
"1","13",14,48.550633425044,5,912,16,838,79
"2","13",15,25.0127262231236,0,907,0,863,44
"3","13",16,169.060613020011,0,1066,12,1016,50
"4","13",17,87.4042390656562,0,882,14,863,19
"5","13",18,60.0933304252832,0,921,14,866,55
"6","13",19,9.68180425122845,0,748,12,728,20
"7","13",20,131.132810673858,7,1077,12,1003,81
"8","13",21,142.814966354894,0,932,24,917,15
"9","13",22,313.098016089066,4,1014,12,942,76
"10","13",23,41.3131610385271,0,966,0,947,19
"11","13",24,86.8886959130989,0,914,11,883,31
"12","13",25,37.957642343468,0,984,14,915,69
"13","13",26,119.516594000461,0,917,46,877,40
"14","13",27,122.866834637186,0,827,12,794,33
"15","13",28,76.0526045013311,0,952,13,898,54
"16","13",29,59.8715743063808,0,922,52,893,29
"17","13",30,94.8631404480166,0,882,16,859,23
"18","13",31,146.403450581151,0,940,15,899,41
"19","13",32,107.82546882876,0,1032,21,986,46
"20","13",33,61.518345737031,0,911,19,869,42
"1","14",15,231.574736569516,0,912,34,872,40
"2","14",16,52.7052625927124,0,907,14,877,30
"3","14",17,80.0500808956691,0,1066,9,1025,41
"4","14",18,12.5421494802414,0,882,15,878,4
"5","14",19,97.8660219625739,0,921,24,890,31
"6","14",20,127.81086489318,5,753,4,732,26
"7","14",21,79.7641079729979,0,1077,50,1053,24
"8","14",22,14.1856897206623,0,932,0,917,15
"9","14",23,143.660646765698,0,1014,40,982,32
"10","14",24,49.083010116676,6,972,15,962,16
"11","14",25,224.584891057329,0,914,5,888,26
"12","14",26,83.8459708447604,0,984,35,950,34
"13","14",27,158.419384550776,0,917,14,891,26
"14","14",28,188.83358076331,0,827,8,802,25
"15","14",29,94.4390608697023,0,952,28,926,26
"16","14",30,350.422597323151,0,922,19,912,10
"17","14",31,51.8195203568698,0,882,13,872,10
"18","14",32,41.4476069849347,0,940,25,924,16
"19","14",33,109.436215732709,0,1032,14,1000,32
"20","14",34,45.4378954332048,0,911,13,882,29
"1","15",16,115.570965073856,0,912,12,884,28
