"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,6.80495516706119,543,543,45,45,1041
"2","1",3,14.3818072555302,680,680,51,51,1309
"3","1",4,4.85795401220177,650,650,33,33,1267
"4","1",5,17.5043344189628,607,607,42,42,1172
"5","1",6,11.6023957729213,555,555,13,13,1097
"6","1",7,13.0529212362883,826,826,35,35,1617
"7","1",8,26.8124895807636,657,657,36,36,1278
"8","1",9,14.03445888144,624,624,36,36,1212
"9","1",10,13.4631715499594,606,606,28,28,1184
"10","1",11,13.294103150177,549,549,38,38,1060
"11","1",12,22.4953562780029,546,546,53,53,1039
"12","1",13,18.3175406521182,674,674,23,23,1325
"13","1",14,21.9365388274793,459,459,34,34,884
"14","1",15,18.5526352562591,686,686,51,51,1321
"15","1",16,28.8655851842038,661,661,40,40,1282
"16","1",17,26.0054088927926,593,593,33,33,1153
"17","1",18,25.5673366448003,573,573,40,40,1106
"18","1",19,7.87335421273519,528,528,14,14,1042
"19","1",20,28.5434781435647,648,648,39,39,1257
"20","1",21,16.982173104082,561,561,45,45,1077
"1","2",3,127.113174185092,214,757,80,125,846
"2","2",4,178.327286726286,129,809,41,92,846
"3","2",5,95.9961674231133,112,762,66,99,775
"4","2",6,195.107989452868,146,753,58,100,799
"5","2",7,100.890678929523,162,717,88,101,778
"6","2",8,245.194033117945,179,1005,87,122,1062
"7","2",9,145.647202781485,114,771,60,96,789
"8","2",10,183.171408891771,150,774,88,124,800
"9","2",11,98.1826605769727,152,758,106,134,776
"10","2",12,197.018523059836,175,724,99,137,762
"11","2",13,231.183872776954,173,719,115,168,724
"12","2",14,100.833812221525,124,798,96,119,803
"13","2",15,140.889634186892,134,593,30,64,663
"14","2",16,267.983957613551,148,834,72,123,859
"15","2",17,240.937119438528,196,857,105,145,908
"16","2",18,167.272773376815,202,795,68,101,896
"17","2",19,178.67882799762,134,707,91,131,710
"18","2",20,111.351545235271,181,709,82,96,794
"19","2",21,244.813027090687,124,772,115,154,742
"20","2",22,192.607709878579,119,680,55,100,699
"1","3",4,234.974660977108,82,839,98,223,698
"2","3",5,240.840910653305,71,880,145,237,714
"3","3",6,190.943673079167,80,842,87,186,736
"4","3",7,382.322819792492,107,860,111,211,756
"5","3",8,208.280603328309,92,809,83,184,717
"6","3",9,281.822220701879,58,1063,137,259,862
"7","3",10,273.384314342244,82,853,102,198,737
"8","3",11,340.255682403223,61,835,85,209,687
"9","3",12,303.440127351106,90,848,93,227,711
"10","3",13,358.339315791768,83,807,89,226,664
"11","3",14,309.723898628254,56,775,144,312,519
"12","3",15,321.182079508913,59,857,100,219,697
"13","3",16,150.76214018565,72,665,74,138,599
"14","3",17,484.517448781913,89,923,115,238,774
"15","3",18,179.315607626972,89,946,111,256,779
"16","3",19,282.420662885005,59,854,105,206,707
"17","3",20,228.751194225997,77,784,105,236,625
"18","3",21,204.363796535861,59,768,100,196,631
"19","3",22,636.222274534837,95,867,128,282,680
"20","3",23,628.843304455056,89,769,152,252,606
"1","4",5,351.958278031178,49,888,121,344,593
"2","4",6,263.318897148862,26,906,88,325,607
"3","4",7,168.957039589636,42,884,88,274,652
"4","4",8,437.252912047611,31,891,95,306,616
"5","4",9,348.603192987423,64,873,125,309,628
"6","4",10,492.151576515234,59,1122,147,406,775
"7","4",11,269.873371179722,48,901,132,330,619
"8","4",12,483.10955734144,45,880,117,326,599
"9","4",13,461.845724854266,42,890,180,407,525
"10","4",14,270.793964619529,49,856,94,320,585
"11","4",15,267.58062957899,38,813,60,372,479
"12","4",16,407.003728016906,51,908,86,305,654
"13","4",17,308.67865825927,31,696,100,238,489
"14","4",18,338.671389396295,44,967,137,375,636
"15","4",19,403.599773796384,30,976,102,358,648
"16","4",20,313.031582909513,37,891,112,318,610
"17","4",21,249.870105297227,60,844,96,332,572
"18","4",22,217.399755511906,47,815,87,283,579
"19","4",23,459.514054151415,14,881,95,377,518
"20","4",24,475.364553326454,27,796,80,332,491
"1","5",6,279.705723960785,0,888,97,441,447
"2","5",7,451.614052883012,34,940,122,447,527
"3","5",8,327.823553164382,51,935,106,380,606
"4","5",9,197.780640450715,35,926,99,405,556
"5","5",10,457.395436951671,10,883,119,428,465
"6","5",11,517.781470486785,27,1149,194,600,576
"7","5",12,318.735732422394,21,922,119,449,494
"8","5",13,370.179201838383,7,887,91,417,477
"9","5",14,235.964838184031,17,907,107,514,410
"10","5",15,384.472811711629,11,867,104,424,454
"11","5",16,456.121161645791,16,829,129,501,344
"12","5",17,424.87214599794,9,917,131,436,490
"13","5",18,269.190519550051,10,706,129,367,349
"14","5",19,415.455650029453,23,990,107,482,531
"15","5",20,427.510590617904,15,991,168,526,480
"16","5",21,410.723838946002,14,905,134,452,467
"17","5",22,224.139823661031,45,889,87,419,515
"18","5",23,414.355490822722,10,825,114,397,438
"19","5",24,392.970680344891,22,903,73,450,475
"20","5",25,322.593304582372,0,796,87,419,377
"1","6",7,298.238702344574,15,903,69,510,408
"2","6",8,459.170952180019,5,945,96,543,407
"3","6",9,227.007011094165,15,950,99,479,486
"4","6",10,573.383520730439,0,926,138,543,383
"5","6",11,336.490190249962,29,912,69,497,444
"6","6",12,686.638961465411,22,1171,122,722,471
"7","6",13,469.513940819054,4,926,108,557,373
"8","6",14,458.341383639606,20,907,81,498,429
"9","6",15,402.036625249985,22,929,127,641,310
"10","6",16,362.158740322119,31,898,90,514,415
"11","6",17,655.269985315937,38,867,61,562,343
"12","6",18,317.93498788069,13,930,117,553,390
"13","6",19,416.451345506466,28,734,111,478,284
"14","6",20,270.26326483211,16,1006,92,574,448
"15","6",21,450.79371085743,17,1008,72,598,427
"16","6",22,242.976401558536,0,905,64,516,389
"17","6",23,331.845961327271,14,903,107,526,391
"18","6",24,331.313180470948,20,845,87,484,381
"19","6",25,113.14738793642,3,906,125,575,334
"20","6",26,470.746733959799,4,800,74,493,311
"1","7",8,378.633481021196,10,913,92,602,321
"2","7",9,317.043428354039,12,957,97,640,329
"3","7",10,198.013380361503,1,951,108,587,365
"4","7",11,250.018137590691,6,932,80,623,315
"5","7",12,242.50548241767,4,916,44,541,379
"6","7",13,541.869266001311,17,1188,134,856,349
"7","7",14,558.304971181433,4,930,94,651,283
"8","7",15,625.602657774064,17,924,81,579,362
"9","7",16,290.473442402364,14,943,53,694,263
"10","7",17,404.188193119981,0,898,115,629,269
"11","7",18,154.676006817047,3,870,91,653,220
"12","7",19,176.088210429351,4,934,69,622,316
"13","7",20,232.259277215307,5,739,31,509,235
"14","7",21,281.421346039887,12,1018,151,725,305
"15","7",22,273.94319083435,0,1008,92,690,318
"16","7",23,287.686403832639,12,917,72,588,341
"17","7",24,295.744000043097,0,903,103,629,274
"18","7",25,285.353825239893,4,849,88,572,281
"19","7",26,196.57816025461,20,926,92,667,279
"20","7",27,111.346802154565,6,806,40,533,279
"1","8",9,241.841066544161,12,925,126,728,209
"2","8",10,192.739495477728,3,960,63,703,260
"3","8",11,159.553049906712,14,965,92,679,300
"4","8",12,443.090957161568,5,937,75,698,244
"5","8",13,281.6500857796,0,916,61,602,314
"6","8",14,596.575458739751,0,1188,74,930,258
"7","8",15,423.395896852818,22,952,76,727,247
"8","8",16,405.563032183439,0,924,91,670,254
"9","8",17,347.481012127176,0,943,74,768,175
"10","8",18,201.921024533969,6,904,69,698,212
"11","8",19,289.072270345299,0,870,50,703,167
"12","8",20,420.117604791952,10,944,99,721,233
"13","8",21,81.8567070344988,5,744,26,535,214
"14","8",22,388.588270289918,0,1018,62,787,231
"15","8",23,326.413904062707,4,1012,96,786,230
"16","8",24,436.77025353915,0,917,106,694,223
"17","8",25,473.82690534667,1,904,63,692,213
"18","8",26,339.713170304729,8,857,87,659,206
"19","8",27,288.125980267385,2,928,63,730,200
"20","8",28,310.143394328034,4,810,73,606,208
