"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,32.2239392539014,673,673,36,36,1310
"2","1",3,11.7936030722429,578,578,23,23,1133
"3","1",4,12.0963374861708,538,538,12,12,1064
"4","1",5,6.69529276920475,587,587,7,7,1167
"5","1",6,15.6300820535465,617,617,19,19,1215
"6","1",7,8.78174205259519,698,698,13,13,1383
"7","1",8,24.3437158317086,621,621,43,43,1199
"8","1",9,8.47480108464256,524,524,24,24,1024
"9","1",10,26.7124590399037,571,571,50,50,1092
"10","1",11,7.94202756541367,655,655,26,26,1284
"11","1",12,31.3209795313206,510,510,37,37,983
"12","1",13,23.11051296615,667,667,28,28,1306
"13","1",14,281.686433885451,626,626,35,35,1217
"14","1",15,4.10837973131503,660,660,31,31,1289
"15","1",16,56.326619147275,537,537,19,19,1055
"16","1",17,9.27259580466811,528,528,23,23,1033
"17","1",18,34.9509566453724,576,576,59,59,1093
"18","1",19,26.7717520720834,676,676,61,61,1291
"19","1",20,39.6718136421331,682,682,48,48,1316
"20","1",21,27.5723494171973,610,610,58,58,1162
"1","2",3,127.17268422232,187,860,83,119,928
"2","2",4,237.591824751555,204,782,85,108,878
"3","2",5,111.83937750937,145,683,52,64,764
"4","2",6,80.0087822345637,120,707,39,46,781
"5","2",7,131.242588347062,219,836,43,62,993
"6","2",8,77.3544333323532,128,826,63,76,878
"7","2",9,233.403879833806,163,784,54,97,850
"8","2",10,125.988853321074,108,632,49,73,667
"9","2",11,123.082811888449,141,712,79,129,724
"10","2",12,115.340365521224,95,750,71,97,748
"11","2",13,76.5916263162025,188,698,74,111,775
"12","2",14,214.849033835444,199,866,76,104,961
"13","2",15,147.577531847518,97,723,69,104,716
"14","2",16,103.182041041424,165,825,46,77,913
"15","2",17,133.520933074321,153,690,60,79,764
"16","2",18,84.2848608238839,125,653,69,92,686
"17","2",19,200.923415813268,110,686,89,148,648
"18","2",20,260.364538642387,176,852,65,126,902
"19","2",21,223.341931111607,145,827,106,154,818
"20","2",22,478.485897813622,98,708,86,144,662
"1","3",4,196.020502221626,78,938,134,253,763
"2","3",5,213.114554340233,49,831,90,198,682
"3","3",6,158.41817701718,98,781,79,143,736
"4","3",7,189.366669018716,64,771,132,178,657
"5","3",8,178.461486686282,65,901,100,162,804
"6","3",9,235.762915834263,43,869,114,190,722
"7","3",10,357.802445121951,43,827,126,223,647
"8","3",11,271.088201352892,90,722,104,177,635
"9","3",12,326.993029226085,62,774,94,223,613
"10","3",13,292.55109143476,76,826,88,185,717
"11","3",14,307.186986389231,90,788,103,214,664
"12","3",15,236.304576326769,60,926,92,196,790
"13","3",16,368.715076515957,87,810,61,165,732
"14","3",17,226.842704092314,54,879,112,189,744
"15","3",18,165.651050382611,46,736,106,185,597
"16","3",19,301.672086568431,47,700,94,186,561
"17","3",20,217.06269301367,109,795,106,254,650
"18","3",21,417.252537595652,42,894,93,219,717
"19","3",22,212.17676481378,71,898,73,227,742
"20","3",23,251.657168019916,102,810,61,205,707
"1","4",5,232.368002284788,53,991,132,385,659
"2","4",6,308.110597462542,47,878,182,380,545
"3","4",7,253.991553440482,24,805,120,263,566
"4","4",8,257.022417711401,21,792,107,285,528
"5","4",9,371.96525205104,41,942,148,310,673
"6","4",10,253.46492394176,52,921,80,270,703
"7","4",11,590.570731372012,12,839,96,319,532
"8","4",12,416.983537148335,17,739,122,299,457
"9","4",13,286.044019840993,32,806,90,313,525
"10","4",14,129.544086417751,63,889,95,280,672
"11","4",15,345.505446471725,30,818,73,287,561
"12","4",16,283.84957982249,47,973,121,317,703
"13","4",17,154.054989490779,14,824,122,287,551
"14","4",18,496.319564912102,31,910,108,297,644
"15","4",19,164.3750765967,62,798,87,272,588
"16","4",20,311.930387055255,27,727,62,248,506
"17","4",21,492.451539510238,22,817,85,339,500
"18","4",22,610.359465860061,31,925,122,341,615
"19","4",23,893.571780245245,49,947,151,378,618
"20","4",24,427.266477775718,27,837,68,273,591
"1","5",6,499.766400436807,31,1022,89,474,579
"2","5",7,385.279627128734,47,925,102,482,490
"3","5",8,348.896889916633,15,820,123,386,449
"4","5",9,328.5762502847,22,814,127,412,424
"5","5",10,410.294024815663,13,955,140,450,518
"6","5",11,353.850378698995,20,941,99,369,592
"7","5",12,360.668463853986,21,860,136,455,426
"8","5",13,312.037928839731,24,763,82,381,406
"9","5",14,551.864786508139,80,886,119,432,534
"10","5",15,114.390665115684,15,904,151,431,488
"11","5",16,283.219418942796,4,822,60,347,479
"12","5",17,327.745950428084,25,998,158,475,548
"13","5",18,385.635023831298,6,830,90,377,459
"14","5",19,326.398950439072,35,945,106,403,577
"15","5",20,479.220674566981,34,832,139,411,455
"16","5",21,473.99930135195,8,735,83,331,412
"17","5",22,293.63174869766,9,826,76,415,420
"18","5",23,469.783580361338,38,963,139,480,521
"19","5",24,381.848308660871,8,955,88,466,497
"20","5",25,348.731953793399,26,863,134,407,482
"1","6",7,344.378240960306,9,1031,163,637,403
"2","6",8,410.954400991138,22,947,124,606,363
"3","6",9,242.249176821487,17,837,104,490,364
"4","6",10,357.211701649669,26,840,131,543,323
"5","6",11,385.237793054387,14,969,79,529,454
"6","6",12,439.003225456869,12,953,133,502,463
"7","6",13,415.417276304141,0,860,110,565,295
"8","6",14,156.582760163506,0,763,75,456,307
"9","6",15,303.754408317012,24,910,100,532,402
"10","6",16,456.407507734325,16,920,73,504,432
"11","6",17,101.489019285814,19,841,65,412,448
"12","6",18,335.143053351612,17,1015,146,621,411
"13","6",19,585.981100463931,10,840,90,467,383
"14","6",20,284.580327318478,0,945,93,496,449
"15","6",21,381.027044407626,17,849,107,518,348
"16","6",22,403.699288970848,0,735,102,433,302
"17","6",23,338.361436825329,13,839,87,502,350
"18","6",24,341.79131685541,0,963,102,582,381
"19","6",25,322.838362552057,19,974,123,589,404
"20","6",26,279.315166463255,8,871,82,489,390
"1","7",8,361.100046005918,29,1060,65,702,387
"2","7",9,288.908927867306,4,951,113,719,236
"3","7",10,653.095656888767,5,842,116,606,241
"4","7",11,264.432384294572,16,856,82,625,247
"5","7",12,281.502027732911,2,971,107,636,337
"6","7",13,357.802404631965,0,953,157,659,294
"7","7",14,236.27510763687,11,871,74,639,243
"8","7",15,278.413555238671,12,775,59,515,272
"9","7",16,343.32594926194,3,913,52,584,332
"10","7",17,401.009516382701,7,927,95,599,335
"11","7",18,248.037225624967,11,852,82,494,369
"12","7",19,333.943986544714,0,1015,80,701,314
"13","7",20,137.07648940763,8,848,43,510,346
"14","7",21,442.948075397911,12,957,89,585,384
