"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,1.43539423046238,209,209,10,10,408
"2","1",3,0,301,301,4,4,598
"3","1",4,3.92054032969112,238,238,8,8,468
"4","1",5,0,200,200,4,4,396
"5","1",6,4.53717005086396,218,218,38,38,398
"6","1",7,0.728367156250793,274,274,4,4,544
"7","1",8,1.87169964669457,183,183,0,0,366
"8","1",9,0.966802711236705,271,271,0,0,542
"9","1",10,0,182,182,6,6,358
"10","1",11,2.20649003555904,210,210,0,0,420
"11","1",12,17.7862369274701,234,234,29,29,439
"12","1",13,1.11780071822417,308,308,0,0,616
"13","1",14,4.51803148186544,261,261,6,6,516
"14","1",15,2.36157851879859,200,200,6,6,394
"15","1",16,30.0697259621624,218,218,18,18,418
"16","1",17,1.56368728637906,268,268,10,10,526
"17","1",18,2.49711587861955,256,256,15,15,497
"18","1",19,0.477889635231488,217,217,0,0,434
"19","1",20,0,215,215,0,0,430
"20","1",21,2.73605184506857,259,259,6,6,512
"21","1",22,0.719656583016879,259,259,0,0,518
"22","1",23,0.519751024279405,209,209,6,6,412
"23","1",24,3.20405652785272,260,260,5,5,515
"24","1",25,0.852007305598444,209,209,8,8,410
"25","1",26,7.30256790666859,205,205,15,15,395
"26","1",27,0,231,231,0,0,462
"27","1",28,17.7297602194919,250,250,4,4,496
"28","1",29,0,210,210,4,4,416
"29","1",30,1.01336276616223,161,161,7,7,315
"30","1",31,1.65270009154229,235,235,0,0,470
"31","1",32,1.16283896475713,207,207,7,7,407
"32","1",33,1.80885411914061,285,285,14,14,556
"33","1",34,0,216,216,4,4,428
"34","1",35,0,173,173,7,7,339
"35","1",36,2.6067407932786,264,264,0,0,528
"36","1",37,0.270605977001528,233,233,0,0,466
"37","1",38,25.5879979960593,285,285,7,7,563
"38","1",39,0.445217646859986,267,267,9,9,525
"39","1",40,0.621613619006313,206,206,0,0,412
"40","1",41,5.6411215792651,200,200,6,6,394
"1","2",3,17.4569727371588,68,277,0,10,335
"2","2",4,15.0615374013371,58,359,19,23,394
"3","2",5,10.9845678940402,155,393,6,14,534
"4","2",6,16.4970409963932,109,309,5,9,409
"5","2",7,125.317763802555,87,305,13,51,341
"6","2",8,12.8529579029339,64,338,14,18,384
"7","2",9,5.26413165897659,132,315,13,13,434
"8","2",10,9.66328856790846,76,347,1,1,422
"9","2",11,8.12244354131811,85,267,6,12,340
"10","2",12,7.40280866769994,90,300,12,12,378
"11","2",13,102.81569738917,92,326,2,31,387
"12","2",14,11.325415894926,94,402,12,12,484
"13","2",15,73.2495948264025,94,355,12,18,431
"14","2",16,12.3157976642632,68,268,21,27,309
"15","2",17,88.6292138434992,54,272,23,41,285
"16","2",18,12.6568310948913,94,362,17,27,429
"17","2",19,22.0296477407966,75,331,5,20,386
"18","2",20,10.0624023472715,80,297,18,18,359
"19","2",21,11.3128716351078,95,310,0,0,405
"20","2",22,162.341221373288,108,367,19,25,450
"21","2",23,12.930871964174,87,346,10,10,423
"22","2",24,15.2005673453621,77,286,12,18,345
"23","2",25,23.5501307432874,46,306,17,22,330
"24","2",26,9.15612589898843,35,244,0,8,271
"25","2",27,37.5321319388621,99,304,35,50,353
"26","2",28,11.8591016776062,147,378,10,10,515
"27","2",29,11.0226013492647,42,292,18,22,312
"28","2",30,36.9039049329989,91,301,39,43,349
"29","2",31,9.81942961918268,100,261,8,15,346
"30","2",32,8.73884990125364,122,357,4,4,475
"31","2",33,8.2399758819984,45,252,4,11,286
"32","2",34,17.5710524186311,61,346,13,27,380
"33","2",35,17.278095441067,75,291,9,13,353
"34","2",36,23.6525727375441,75,248,27,34,289
"35","2",37,15.0908554609653,98,362,5,5,455
"36","2",38,14.0471276890626,62,295,4,4,353
"37","2",39,13.8872353344457,45,330,0,7,368
"38","2",40,14.9560265981966,70,337,9,18,389
"39","2",41,20.1468857094313,62,268,21,21,309
"1","3",4,299.734835983125,86,363,20,30,419
"2","3",5,54.8776524940457,51,410,17,40,421
"3","3",6,34.6804553897015,45,438,21,35,448
"4","3",7,16.8638088118078,37,346,22,31,352
"5","3",8,63.3084042367387,82,387,20,71,398
"6","3",9,33.1350672857529,32,370,38,56,346
"7","3",10,28.3663536052529,45,360,15,28,377
"8","3",11,24.3428363635328,45,392,22,23,414
"9","3",12,21.5028985365053,62,329,18,30,361
"10","3",13,89.0597131864451,34,334,61,73,295
"11","3",14,28.1823731339134,53,379,0,31,401
"12","3",15,21.6835384373871,58,460,13,25,493
"13","3",16,29.5475925846817,33,388,29,47,374
"14","3",17,16.8143127174959,56,324,9,36,344
