"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,23.4666512342847,313,313,11,11,615
"2","1",3,2.69996636411949,151,151,26,26,276
"3","1",4,0,246,246,0,0,492
"4","1",5,0.547504846665022,211,211,6,6,416
"5","1",6,1.21164093704009,163,163,0,0,326
"6","1",7,8.30929055169205,256,256,12,12,500
"7","1",8,0.728048162643124,230,230,0,0,460
"8","1",9,0.73674247711703,176,176,7,7,345
"9","1",10,0,200,200,11,11,389
"10","1",11,1.61738804407018,205,205,0,0,410
"11","1",12,0.180999818965525,224,224,6,6,442
"12","1",13,0,175,175,0,0,350
"13","1",14,1.7108541554946,219,219,4,4,434
"14","1",15,0,213,213,9,9,417
"15","1",16,0.894806561245457,262,262,21,21,503
"16","1",17,0,233,233,10,10,456
"17","1",18,0.138989336293298,273,273,0,0,546
"18","1",19,1.78715695802733,233,233,3,3,463
"19","1",20,1.42702623345427,226,226,4,4,448
"20","1",21,0.216730252656096,242,242,15,15,469
"21","1",22,0,222,222,0,0,444
"22","1",23,13.2171171022778,247,247,8,8,486
"23","1",24,1.53988413039521,180,180,7,7,353
"24","1",25,0,208,208,4,4,412
"25","1",26,2.66516570733772,253,253,4,4,502
"26","1",27,0.819226599373254,185,185,0,0,370
"27","1",28,1.60604245429222,199,199,4,4,394
"28","1",29,0,169,169,1,1,337
"29","1",30,0,136,136,6,6,266
"30","1",31,4.54420012616864,215,215,4,4,426
"31","1",32,1.56043868235879,225,225,5,5,445
"32","1",33,0.99247877615649,170,170,0,0,340
"33","1",34,0,180,180,9,9,351
"34","1",35,0.422447180962612,208,208,0,0,416
"35","1",36,1.78773712913995,277,277,0,0,554
"36","1",37,1.530299120663,246,246,11,11,481
"37","1",38,0.473048933369193,255,255,15,15,495
"38","1",39,0.671788035374681,235,235,0,0,470
"39","1",40,0.970137601854067,200,200,0,0,400
"40","1",41,3.17496762851132,199,199,0,0,398
"1","2",3,152.64440767713,66,379,29,40,405
"2","2",4,28.8854015074302,69,220,10,36,253
