"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,0.325111083764397,249,249,5,5,493
"2","1",3,2.46612395273649,241,241,14,14,468
"3","1",4,1.61610848443174,297,297,42,42,552
"4","1",5,1.37363469170517,310,310,6,6,614
"5","1",6,1.72204868045706,220,220,48,48,392
"6","1",7,0,195,195,0,0,390
"7","1",8,5.40562916656392,247,247,1,1,493
"8","1",9,3.01117699076568,261,261,7,7,515
"9","1",10,0.416852909329424,295,295,5,5,585
"10","1",11,1.6181942668953,238,238,27,27,449
"11","1",12,5.32663095821889,227,227,0,0,454
"12","1",13,40.1244565131939,209,209,5,5,413
"13","1",14,0,259,259,9,9,509
"14","1",15,1.81269176291674,239,239,0,0,478
"15","1",16,10.0440259843631,194,194,11,11,377
"16","1",17,0.759896066700148,188,188,7,7,369
"17","1",18,1.31996324967555,199,199,8,8,390
"18","1",19,0.234626211978381,178,178,0,0,356
"19","1",20,1.2262093113071,246,246,2,2,490
"20","1",21,1.01963719521893,181,181,19,19,343
"21","1",22,2.7072391435248,296,296,10,10,582
"22","1",23,3.74536762765969,199,199,5,5,393
"23","1",24,0,208,208,10,10,406
"24","1",25,0.352522733842108,259,259,5,5,513
"25","1",26,0.693944214225471,287,287,0,0,574
"26","1",27,1.81583020981885,245,245,7,7,483
"27","1",28,0.993866348961324,185,185,0,0,370
"28","1",29,1.09926585605516,271,271,4,4,538
"29","1",30,5.45481444592657,229,229,5,5,453
"30","1",31,1.78689733757019,229,229,0,0,458
"31","1",32,0.298531303025433,225,225,0,0,450
"32","1",33,2.19885084661942,306,306,5,5,607
"33","1",34,2.45866108713013,291,291,0,0,582
"34","1",35,0,201,201,9,9,393
"35","1",36,5.18825826250257,172,172,5,5,339
"36","1",37,0.344877088010075,183,183,0,0,366
"37","1",38,15.2322856886041,240,240,15,15,465
"38","1",39,1.67281422598404,216,216,4,4,428
"39","1",40,0.309517562206926,240,240,4,4,476
"40","1",41,25.1693316309794,293,293,13,13,573
"1","2",3,17.1192035244673,71,320,15,20,371
"2","2",4,44.9495438337218,69,310,14,28,351
"3","2",5,26.3975501571951,91,388,19,61,418
"4","2",6,4.98880920513946,102,412,18,24,490
"5","2",7,22.8852286810366,56,276,0,48,284
"6","2",8,106.894944802973,84,279,28,28,335
"7","2",9,11.2463525008598,59,306,9,10,355
"8","2",10,33.7095383457579,52,313,16,23,342
"9","2",11,37.1910483264992,29,324,11,16,337
"10","2",12,46.7636622998748,95,333,14,41,387
"11","2",13,65.549881778565,73,300,23,23,350
"12","2",14,26.8005732068806,117,326,32,37,406
"13","2",15,7.04224570329274,113,372,12,21,464
"14","2",16,27.1617755993501,115,354,13,13,456
"15","2",17,62.768165135871,84,278,20,31,331
"16","2",18,38.6994656053138,66,254,17,24,296
"17","2",19,13.4490933408031,87,286,22,30,343
"18","2",20,8.75717058919246,105,283,4,4,384
"19","2",21,16.058693235674,68,314,24,26,356
"20","2",22,15.4755189625128,105,286,0,19,372
"21","2",23,52.2247663723838,79,375,30,40,414
"22","2",24,24.5489831863729,51,250,0,5,296
"23","2",25,3.92140176558239,49,257,11,21,285
"24","2",26,17.809718791952,97,356,36,41,412
"25","2",27,9.89410204546614,54,341,14,14,381
"26","2",28,44.1136525167152,46,291,21,28,309
"27","2",29,8.70904311223426,93,278,18,18,353
"28","2",30,21.9317070552372,77,348,21,25,400
"29","2",31,23.8435496629987,109,338,15,20,427
"30","2",32,12.607599291877,112,341,19,19,434
"31","2",33,15.5237630032366,138,363,29,29,472
"32","2",34,12.3085411032932,71,377,8,13,435
"33","2",35,20.385146568723,85,376,20,20,441
"34","2",36,9.04761364825914,125,326,2,11,440
"35","2",37,141.99945347533,96,268,6,11,353
"36","2",38,9.35866484986369,74,257,6,6,325
"37","2",39,7.40369426492201,72,312,13,28,356
"38","2",40,36.1905666460252,70,286,26,30,326
"39","2",41,9.35536428089346,78,318,5,9,387
"40","2",42,18.3911619483089,73,366,16,29,410
"1","3",4,13.7369095827065,43,363,14,34,372
"2","3",5,11.1851015550456,55,365,0,28,392
"3","3",6,24.1075652181706,60,448,26,87,421
"4","3",7,19.4412336206171,40,452,12,36,456
"5","3",8,11.0166341668369,112,388,8,56,444
"6","3",9,20.7046765154496,88,367,11,39,416
"7","3",10,45.2638391616141,54,360,17,27,387
"8","3",11,85.3866778419941,53,366,22,45,374
"9","3",12,151.019583059692,36,360,10,26,370
"10","3",13,26.1513198009798,15,348,27,68,295
"11","3",14,11.258707303971,50,350,7,30,370
"12","3",15,18.3117477582399,26,352,0,37,341
"13","3",16,29.3456513309844,49,421,21,42,428
"14","3",17,17.2161622564965,34,388,11,24,398
"15","3",18,42.6074940747383,67,345,19,50,362
"16","3",19,10.1994307981906,23,277,20,44,256
"17","3",20,23.544558125761,57,343,8,38,362
"18","3",21,12.2608273258548,48,331,19,23,356
"19","3",22,66.3149855987618,18,332,13,39,311
"20","3",23,8.7819379001402,38,324,5,24,338
"21","3",24,84.1612744238862,12,387,12,52,347
"22","3",25,15.411074404635,38,288,16,21,305
"23","3",26,18.2219343206179,45,302,17,38,309
"24","3",27,105.713611398347,45,401,34,75,371
"25","3",28,31.2175959500427,21,362,22,36,347
"26","3",29,92.371996698773,39,330,12,40,329
"27","3",30,32.5386809766217,41,319,13,31,329
"28","3",31,59.9364720956056,50,398,8,33,415
"29","3",32,53.8145128542421,40,378,20,40,378
"30","3",33,61.4343251983254,19,360,8,27,352
"31","3",34,53.6131842747703,36,399,22,51,384
"32","3",35,27.6123061930007,24,401,11,24,401
"33","3",36,30.1168538666822,72,448,40,60,460
"34","3",37,32.5333445442534,42,368,15,26,384
"35","3",38,15.6008965907225,69,337,34,45,361
"36","3",39,17.3151810232644,76,333,14,20,389
"37","3",40,35.5323453132558,25,337,31,59,303
"38","3",41,77.0302877106204,58,344,15,45,357
"39","3",42,32.3545125250606,32,350,13,22,360
"40","3",43,31.0968512237059,50,416,18,47,419
"1","4",5,127.761374253976,39,402,28,62,379
"2","4",6,33.3047713602795,38,403,32,60,381
"3","4",7,69.5308329939906,56,504,9,96,464
"4","4",8,205.255839040964,29,481,22,58,452
"5","4",9,64.3369848170513,10,398,14,70,338
"6","4",10,46.9205761095127,55,422,48,87,390
"7","4",11,90.6963487808816,11,371,26,53,329
"8","4",12,43.4830206030848,33,399,18,63,369
"9","4",13,89.4659356029862,26,386,20,46,366
"10","4",14,34.107347949811,25,373,13,81,317
"11","4",15,12.8499545971208,13,363,9,39,337
"12","4",16,47.3923062894518,29,381,31,68,342
"13","4",17,50.73170969278,43,464,6,48,459
"14","4",18,38.0523355447485,20,408,30,54,374
"15","4",19,76.856967612363,25,370,9,59,336
"16","4",20,28.6244902573753,53,330,29,73,310
"17","4",21,53.5098234924677,32,375,6,44,363
"18","4",22,67.6799572861926,29,360,17,40,349
"19","4",23,60.8690348382227,14,346,42,81,279
"20","4",24,45.6191258183191,24,348,20,44,328
"21","4",25,76.7339564190258,50,437,39,91,396
"22","4",26,26.1298667832898,42,330,22,43,329
"23","4",27,66.2267868856419,60,362,7,45,377
"24","4",28,51.4508030837939,64,465,24,99,430
"25","4",29,88.5125857909103,13,375,14,50,338
"26","4",30,103.069974088472,26,356,30,70,312
"27","4",31,40.6740474200894,66,385,36,67,384
"28","4",32,36.1483487054585,11,409,16,49,371
"29","4",33,62.8319401858652,60,438,35,75,423
"30","4",34,34.6973129334837,66,426,27,54,438
"31","4",35,70.125679986453,31,430,4,55,406
"32","4",36,108.494591198245,43,444,30,54,433
"33","4",37,83.8282469224037,23,471,8,68,426
"34","4",38,27.9208609616561,32,400,45,71,361
"35","4",39,25.3562884892771,13,350,5,50,313
"36","4",40,48.955541689871,26,359,14,34,351
"37","4",41,42.9399401448831,43,380,27,86,337
"38","4",42,125.552425655108,47,391,23,68,370
"39","4",43,27.3002823016981,26,376,17,39,363
"40","4",44,60.6349383155868,0,416,36,83,333
"1","5",6,50.264374604643,40,442,20,82,400
"2","5",7,64.2089676488261,15,418,4,64,369
"3","5",8,46.3373048246288,13,517,25,121,409
"4","5",9,65.128945172272,19,500,47,105,414
"5","5",10,91.2473275336275,24,422,25,95,351
"6","5",11,68.0972463550169,14,436,26,113,337
"7","5",12,214.104284307209,47,418,20,73,392
"8","5",13,20.8989364878645,37,436,7,70,403
"9","5",14,19.3304321810802,23,409,0,46,386
"10","5",15,14.7658915109104,16,389,17,98,307
"11","5",16,35.3527593276358,48,411,12,51,408
"12","5",17,43.354583729261,8,389,13,81,316
"13","5",18,37.7510221180896,30,494,12,60,464
"14","5",19,40.3836789994568,13,421,13,67,367
"15","5",20,27.901137120481,8,378,13,72,314
"16","5",21,18.3706799790503,23,353,7,80,296
"17","5",22,170.705518359275,15,390,41,85,320
"18","5",23,35.7678751840267,20,380,24,64,336
"19","5",24,58.4967428122483,20,366,24,105,281
"20","5",25,53.703142694743,34,382,22,66,350
"21","5",26,69.4548619486681,30,467,24,115,382
"22","5",27,75.0068249872557,31,361,15,58,334
"23","5",28,18.488269933152,19,381,29,74,326
"24","5",29,109.166847788359,20,485,15,114,391
"25","5",30,150.995913831894,27,402,43,93,336
"26","5",31,32.3824295467286,11,367,9,79,299
"27","5",32,79.4843647687483,40,425,38,105,360
"28","5",33,38.7586564256564,42,451,22,71,422
"29","5",34,78.7293147309756,20,458,41,116,362
"30","5",35,58.7515837146248,16,442,10,64,394
"31","5",36,21.3779927990898,22,452,15,70,404
"32","5",37,76.722013644506,41,485,17,71,455
"33","5",38,109.919161527412,61,532,29,97,496
"34","5",39,117.74863314094,36,436,25,96,376
"35","5",40,80.3956840371854,2,352,20,70,284
"36","5",41,317.762970133413,0,359,39,73,286
"37","5",42,168.339906842758,27,407,17,103,331
"38","5",43,61.9093857333286,24,415,31,99,340
"39","5",44,47.0367134290785,4,380,19,58,326
"40","5",45,211.313573250197,30,446,41,124,352
"1","6",7,27.8404467434254,11,453,14,96,368
"2","6",8,45.3815649523932,16,434,19,83,367
"3","6",9,199.218870897971,20,537,30,151,406
"4","6",10,153.068618625785,15,515,14,119,411
"5","6",11,28.9226667286838,4,426,28,123,307
"6","6",12,127.682843274143,42,478,10,123,397
"7","6",13,53.9975814858666,10,428,22,95,343
"8","6",14,82.9947386682436,16,452,45,115,353
"9","6",15,59.4074009099043,12,421,24,70,363
"10","6",16,47.4327902824681,10,399,12,110,299
"11","6",17,39.355487535687,10,421,19,70,361
"12","6",18,44.6759392929436,0,389,32,113,276
"13","6",19,34.2835667089057,29,523,55,115,437
"14","6",20,140.808100123281,0,421,16,83,338
"15","6",21,23.8159323198667,5,383,35,107,281
"16","6",22,79.0979889905228,17,370,14,94,293
"17","6",23,25.7660010083335,17,407,10,95,329
"18","6",24,46.7536832384097,8,388,28,92,304
"19","6",25,53.3843165591916,10,376,30,135,251
"20","6",26,50.1865322097717,15,397,21,87,325
"21","6",27,103.350040526587,12,479,37,152,339
"22","6",28,107.79540238358,5,366,25,83,288
"23","6",29,107.684375280011,7,388,12,86,309
"24","6",30,170.144212857457,24,509,60,174,359
"25","6",31,138.458149604626,15,417,47,140,292
"26","6",32,66.0910769843929,10,377,20,99,288
"27","6",33,73.6139968707599,13,438,12,117,334
"28","6",34,73.2795754336466,18,469,28,99,388
"29","6",35,118.059998035253,22,480,64,180,322
"30","6",36,59.7233784091427,26,468,38,102,392
"31","6",37,83.7083878970719,17,469,20,90,396
"32","6",38,89.4231507903043,38,523,47,118,443
"33","6",39,91.1621460304754,4,536,40,137,403
"34","6",40,175.390650203719,51,487,2,98,440
"35","6",41,61.1476833068518,4,356,44,114,246
"36","6",42,50.1064837979132,11,370,13,86,295
"37","6",43,180.910529028264,28,435,22,125,338
"38","6",44,129.072596048309,34,449,37,136,347
"39","6",45,20.3569991677847,17,397,24,82,332
"40","6",46,71.4932250479565,15,461,36,160,316
"1","7",8,82.8037456881376,25,478,32,128,375
"2","7",9,34.596512279084,13,447,28,111,349
"3","7",10,24.2477621917877,7,544,32,183,368
"4","7",11,40.5175669020278,15,530,42,161,384
"5","7",12,63.5944764654946,25,451,15,138,338
"6","7",13,39.2195624438406,24,502,26,149,377
"7","7",14,150.036338592778,15,443,32,127,331
"8","7",15,105.640530247952,10,462,33,148,324
"9","7",16,30.2118716095624,5,426,27,97,334
"10","7",17,69.5743032068093,8,407,12,122,293
"11","7",18,33.6773164927011,5,426,18,88,343
"12","7",19,83.9613676466567,10,399,23,136,273
"13","7",20,97.0178517713303,6,529,17,132,403
"14","7",21,132.833328123039,8,429,58,141,296
"15","7",22,51.2824673946058,27,410,20,127,310
"16","7",23,142.118623159333,14,384,27,121,277
"17","7",24,25.7197863232186,35,442,13,108,369
"18","7",25,57.2992873218824,31,419,13,105,345
"19","7",26,74.9239148560783,9,385,21,156,238
"20","7",27,46.0300424772266,4,401,28,115,290
"21","7",28,26.0241184128126,19,498,15,167,350
"22","7",29,137.668252429224,8,374,37,120,262
"23","7",30,81.8360416672011,11,399,29,115,295
"24","7",31,32.0910044100648,13,522,17,191,344
"25","7",32,76.0476891540531,20,437,45,185,272
"26","7",33,212.749668832785,0,377,6,105,272
"27","7",34,68.892352582066,16,454,21,138,332
"28","7",35,60.4404494734986,14,483,50,149,348
"29","7",36,142.533433380095,20,500,10,190,330
"30","7",37,107.463173611073,0,468,31,133,335
"31","7",38,49.6594314095038,16,485,20,110,391
"32","7",39,75.5220103513527,10,533,50,168,375
"33","7",40,111.521804400123,18,554,20,157,415
"34","7",41,58.8073272369715,14,501,46,144,371
"35","7",42,54.2857066739642,28,384,66,180,232
"36","7",43,81.3504478778129,3,373,39,125,251
"37","7",44,124.633385682819,4,439,36,161,282
"38","7",45,76.0926859114229,0,449,30,166,283
"39","7",46,25.9005053725273,0,397,32,114,283
"40","7",47,217.466476046998,21,482,39,199,304
"1","8",9,64.6599276078876,0,478,19,147,331
"2","8",10,96.9953347465894,6,453,37,148,311
"3","8",11,116.220614650575,8,552,29,212,348
"4","8",12,212.733767105442,0,530,41,202,328
"5","8",13,75.7056510355415,14,465,16,154,325
"6","8",14,115.973535496675,0,502,27,176,326
"7","8",15,110.044954668332,0,443,22,149,294
"8","8",16,101.988292446628,2,464,32,180,286
"9","8",17,85.3159497847265,3,429,45,142,290
"10","8",18,39.2648138154773,9,416,8,130,295
"11","8",19,61.0734249237057,36,462,17,105,393
"12","8",20,96.4275934777111,0,399,33,169,230
"13","8",21,129.128627615574,12,541,27,159,394
"14","8",22,126.505959373312,15,444,35,176,283
"15","8",23,318.800945607315,5,415,31,158,262
"16","8",24,63.7274530679738,0,384,59,180,204
"17","8",25,26.409460427227,14,456,23,131,339
"18","8",26,52.9923837478898,5,424,29,134,295
"19","8",27,50.2999810229514,1,386,38,194,193
"20","8",28,94.439777547114,3,404,31,146,261
"21","8",29,28.1659631314644,5,503,19,186,322
"22","8",30,89.4887871753752,21,395,35,155,261
"23","8",31,91.0349399717971,0,399,46,161,238
"24","8",32,96.4189648306211,9,531,24,215,325
"25","8",33,77.4582221495509,19,456,36,221,254
"26","8",34,107.96149017138,3,380,37,142,241
"27","8",35,54.0218886108219,11,465,31,169,307
"28","8",36,358.927077237197,0,483,16,165,318
"29","8",37,115.714604924849,23,523,40,230,316
"30","8",38,96.8986674194674,0,468,26,159,309
"31","8",39,112.695563508825,7,492,37,147,352
"32","8",40,61.0696430628827,0,533,27,195,338
"33","8",41,171.612612477113,10,564,44,201,373
"34","8",42,74.3307646564717,16,517,31,175,358
"35","8",43,325.096417063276,6,390,37,217,179
"36","8",44,42.3759913139373,0,373,29,154,219
"37","8",45,153.025342883521,7,446,35,196,257
"38","8",46,148.28912843401,9,458,28,194,273
"39","8",47,75.2703960838133,0,397,15,129,268
