"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,0.931997609850668,194,194,0,0,388
"2","1",3,4.40805298291675,290,290,10,10,570
"3","1",4,6.98733415893185,248,248,0,0,496
"4","1",5,1.71653319708384,289,289,0,0,578
"5","1",6,1.35990568436879,267,267,26,26,508
"6","1",7,0.311016022583863,158,158,0,0,316
"7","1",8,0,184,184,10,10,358
"8","1",9,1.84242340907892,284,284,28,28,540
"9","1",10,0,215,215,0,0,430
"10","1",11,1.53490562893015,289,289,0,0,578
"11","1",12,0.671798008049184,166,166,0,0,332
"12","1",13,4.23564446291173,182,182,4,4,360
"13","1",14,0.215404423278823,202,202,2,2,402
"14","1",15,0.336372886424613,289,289,0,0,578
"15","1",16,0.347247091158098,181,181,4,4,358
"16","1",17,5.62667441336772,311,311,0,0,622
"17","1",18,0,242,242,1,1,483
"18","1",19,0.450033149526191,208,208,10,10,406
"19","1",20,0,164,164,0,0,328
"20","1",21,2.91007123436546,261,261,0,0,522
"21","1",22,0.851962886288383,185,185,0,0,370
"22","1",23,1.55873287624387,267,267,20,20,514
"23","1",24,0.787738513055098,207,207,6,6,408
"24","1",25,0,268,268,6,6,530
"25","1",26,0.744063836429923,229,229,0,0,458
"26","1",27,24.721058926877,211,211,4,4,418
"27","1",28,0.710062694736246,141,141,0,0,282
"28","1",29,3.01955625460126,232,232,3,3,461
"29","1",30,2.55105070638961,172,172,4,4,340
"30","1",31,0.312677438263977,264,264,0,0,528
"31","1",32,0,263,263,4,4,522
"32","1",33,2.67990495269079,277,277,4,4,550
"33","1",34,0.581942529930018,165,165,0,0,330
"34","1",35,5.51896242996316,262,262,0,0,524
"35","1",36,12.2875834582964,231,231,16,16,446
"36","1",37,0.396857265745774,241,241,0,0,482
"37","1",38,0.256731302909645,261,261,0,0,522
"38","1",39,0.339676154148741,169,169,0,0,338
"39","1",40,4.5953199721843,255,255,4,4,506
"40","1",41,6.6741650723727,230,230,0,0,460
"1","2",3,2.17551014616284,100,294,7,7,387
"2","2",4,29.2147321321632,93,383,8,18,458
"3","2",5,82.1002628715949,64,312,8,8,368
"4","2",6,47.2780331270493,111,400,26,26,485
"5","2",7,12.6100756938461,102,369,11,37,434
"6","2",8,9.45333723945193,58,216,39,39,235
"7","2",9,9.00064988940853,73,257,7,17,313
"8","2",10,53.3727351326216,74,358,5,33,399
"9","2",11,6.32679698847881,78,293,0,0,371
"10","2",12,34.3653000665433,112,401,23,23,490
"11","2",13,7.46483811506442,89,255,32,32,312
"12","2",14,48.8998595716397,130,312,31,35,407
"13","2",15,6.14856605321495,60,262,6,8,314
"14","2",16,2.78969560562966,85,374,11,11,448
"15","2",17,6.6555260823603,72,253,11,15,310
"16","2",18,15.7772352750844,102,413,15,15,500
"17","2",19,12.8619672023402,36,278,13,14,300
"18","2",20,18.2401609530754,100,308,4,14,394
"19","2",21,4.74429885431304,78,242,8,8,312
"20","2",22,9.32773532801225,63,324,20,20,367
"21","2",23,5.5800131253059,62,247,11,11,298
"22","2",24,60.616567083644,83,350,22,42,391
"23","2",25,10.3366197649725,72,279,17,23,328
"24","2",26,10.0007210034034,69,337,9,15,391
"25","2",27,7.53507523721766,55,284,16,16,323
"26","2",28,3.96455407449072,59,270,5,9,320
"27","2",29,3.44280410779974,66,207,16,16,257
"28","2",30,23.6872302662465,85,317,4,7,395
"29","2",31,6.5436008333008,31,203,0,4,230
"30","2",32,7.25819935867496,85,349,27,27,407
"31","2",33,11.4436947895541,75,338,23,27,386
"32","2",34,16.7630739771303,118,395,26,30,483
"33","2",35,6.68179443490317,121,286,0,0,407
"34","2",36,32.8347876020067,82,344,24,24,402
"35","2",37,7.48173236400689,48,279,1,17,310
"36","2",38,33.7438083039558,49,290,8,8,331
"37","2",39,5.40679599183696,91,352,13,13,430
"38","2",40,4.98890316044253,86,255,10,10,331
"39","2",41,67.8989194446404,62,317,9,13,366
"1","3",4,15.8220122716998,56,350,31,38,368
"2","3",5,131.277816740698,83,466,7,25,524
"3","3",6,24.5643236285128,22,334,32,40,316
"4","3",7,47.0743186065576,32,432,35,61,403
"5","3",8,107.538745840728,25,394,20,57,362
"6","3",9,27.0788142674806,41,257,17,56,242
"7","3",10,25.5157023628541,66,323,26,43,346
"8","3",11,46.6097008077649,32,390,27,60,362
"9","3",12,11.6636230399934,60,353,13,13,400
"10","3",13,42.2416005462579,30,431,40,63,398
"11","3",14,42.7738910256571,27,282,6,38,271
"12","3",15,162.664141291482,53,365,19,54,364
"13","3",16,12.0845045274302,71,333,12,20,384
"14","3",17,22.6866322547247,47,421,22,33,435
"15","3",18,15.0848248409027,23,276,8,23,276
"16","3",19,79.2432372381592,42,455,33,48,449
"17","3",20,62.2849094160143,35,313,10,24,324
"18","3",21,19.4501789789017,42,350,14,28,364
"19","3",22,15.3790886200758,48,290,9,17,321
"20","3",23,415.470342707564,68,392,11,31,429
"21","3",24,33.1305272677739,35,282,25,36,281
"22","3",25,20.2279001346,23,373,23,65,331
"23","3",26,20.9168900298865,70,349,27,50,369
"24","3",27,26.12655443235,41,378,16,31,388
"25","3",28,24.8878629542771,28,312,14,30,310
"26","3",29,12.5583824220909,57,327,25,34,350
"27","3",30,16.5523234062434,63,270,11,27,306
"28","3",31,40.7921463839167,42,359,14,21,380
"29","3",32,97.4663291100652,55,258,9,13,300
"30","3",33,32.3850509940053,40,389,0,27,402
"31","3",34,44.3342142824463,40,378,9,36,382
"32","3",35,41.1499422724762,22,417,3,33,406
"33","3",36,12.5084299775466,82,368,16,16,434
"34","3",37,110.214139734946,62,406,24,48,420
"35","3",38,12.9511128385907,52,331,26,43,340
"36","3",39,45.407677115861,73,363,3,11,425
"37","3",40,37.5340874737645,28,380,9,22,386
"38","3",41,26.2591571821033,15,270,8,18,267
"1","4",5,24.4503337031685,29,379,20,58,350
"2","4",6,22.0678609256809,48,514,36,61,501
"3","4",7,137.944618212548,30,364,17,57,337
"4","4",8,53.7450032109426,21,453,41,102,372
"5","4",9,37.80583961755,8,402,16,73,337
"6","4",10,253.546806342787,52,309,12,68,293
"7","4",11,33.4002961286704,36,359,13,56,339
"8","4",12,99.6128266353282,38,428,12,72,394
"9","4",13,23.6207952021256,41,394,23,36,399
"10","4",14,207.333724417419,27,458,30,93,392
"11","4",15,28.0619966779694,14,296,29,67,243
"12","4",16,25.2737086890759,17,382,32,86,313
"13","4",17,67.2613505708537,69,402,48,68,403
"14","4",18,66.9607361195281,31,452,27,60,423
"15","4",19,18.6592116148542,43,319,27,50,312
"16","4",20,77.8644140292008,12,467,38,86,393
"17","4",21,47.6425110305265,22,335,0,24,333
"18","4",22,27.5982311669887,27,377,29,57,347
"19","4",23,25.5369188181052,44,334,11,28,350
"20","4",24,24.4820823990441,20,412,0,31,401
"21","4",25,68.6040806971197,45,327,19,55,317
"22","4",26,96.3060786498446,28,401,38,103,326
"23","4",27,58.3230803287596,9,358,9,59,308
"24","4",28,54.0845433548739,34,412,17,48,398
"25","4",29,92.1657072407695,24,336,20,50,310
"26","4",30,81.4551322292086,26,353,26,60,319
"27","4",31,20.7999397242857,31,301,17,44,288
"28","4",32,49.0356997173341,0,359,64,85,274
"29","4",33,73.9203205751049,36,294,5,18,312
"30","4",34,200.643002141703,17,406,41,68,355
"31","4",35,81.4945417333885,29,407,28,64,372
"32","4",36,85.0713914695973,21,438,19,52,407
"33","4",37,49.3185721975655,26,394,22,38,382
"34","4",38,68.870587961421,46,452,31,79,419
"35","4",39,89.9376480393688,38,369,0,43,364
"36","4",40,33.0909865409962,29,392,25,36,385
"37","4",41,38.9172438412285,36,416,30,52,400
"1","5",6,27.4346962460648,22,401,27,85,338
"2","5",7,111.292295238544,7,521,42,103,425
"3","5",8,98.3953090423715,4,368,16,73,299
"4","5",9,61.2595739739905,14,467,16,118,363
"5","5",10,92.7263940877546,24,426,47,120,330
"6","5",11,35.3464693706948,23,332,31,99,256
"7","5",12,30.8768245154837,7,366,14,70,303
"8","5",13,101.112283996315,17,445,14,86,376
"9","5",14,38.183566404144,14,408,4,40,382
"10","5",15,96.0277524113339,31,489,29,122,398
"11","5",16,223.31039081558,13,309,16,83,239
"12","5",17,234.215127867746,20,402,28,114,308
"13","5",18,32.6555968019403,14,416,17,85,345
"14","5",19,54.2893294015434,21,473,36,96,398
"15","5",20,42.599175352098,0,319,17,67,252
"16","5",21,83.974380565039,6,473,39,125,354
"17","5",22,25.7680145762448,28,363,32,56,335
"18","5",23,146.582865035252,9,386,27,84,311
"19","5",24,59.4494273693029,5,339,24,52,292
"20","5",25,30.7369343373437,19,431,14,45,405
"21","5",26,29.8479985659392,38,365,33,88,315
"22","5",27,34.492088264959,11,412,40,143,280
"23","5",28,52.7125526933966,27,385,19,78,334
"24","5",29,77.8845586146796,31,443,17,65,409
"25","5",30,43.1237286230968,33,369,19,69,333
"26","5",31,39.8267415648781,26,379,34,94,311
"27","5",32,77.1689933627121,34,335,0,44,325
"28","5",33,230.849373406461,33,392,33,118,307
"29","5",34,36.181173297537,20,314,14,32,302
"30","5",35,90.0538498381738,46,452,15,83,415
"31","5",36,87.85169115379,23,430,9,73,380
"32","5",37,112.89032511461,21,459,37,89,391
"33","5",38,97.0161725032586,2,396,13,51,347
"34","5",39,125.151174835452,37,489,33,112,414
"35","5",40,20.7366015482651,55,424,30,73,406
"36","5",41,141.022356440894,8,400,24,60,348
"1","6",7,57.1910486242146,6,407,29,114,299
"2","6",8,91.0499053719665,7,528,30,133,402
"3","6",9,24.7716911591441,3,371,12,85,289
"4","6",10,29.0376663873939,5,472,31,149,328
"5","6",11,52.681504468635,12,438,35,155,295
"6","6",12,36.5671986965214,51,383,28,127,307
"7","6",13,22.5436871728062,18,384,6,76,326
"8","6",14,139.868514074875,26,471,28,114,383
"9","6",15,145.212752738622,23,431,47,87,367
"10","6",16,58.1081480113098,17,506,48,170,353
"11","6",17,116.588236946023,23,332,38,121,234
"12","6",18,34.0266823680618,4,406,20,134,276
"13","6",19,50.3928365591185,40,456,8,93,403
"14","6",20,207.648683040229,25,498,21,117,406
"15","6",21,91.7847161728831,9,328,5,72,265
"16","6",22,132.380021612379,45,518,30,155,408
"17","6",23,86.6943755886097,4,367,42,98,273
"18","6",24,42.9884816631723,11,397,57,141,267
"19","6",25,107.28395411104,18,357,40,92,283
"20","6",26,81.8847207160411,7,438,33,78,367
"21","6",27,91.0803304324841,13,378,19,107,284
"22","6",28,189.253714639197,16,428,16,159,285
"23","6",29,86.6840020521041,18,403,16,94,327
"24","6",30,172.164196640827,19,462,35,100,381
"25","6",31,41.2398414497911,18,387,13,82,323
"26","6",32,63.9061737781756,9,388,45,139,258
"27","6",33,21.7209462038883,10,345,18,62,293
"28","6",34,76.2403229610142,33,425,42,160,298
"29","6",35,81.6994829334746,10,324,41,73,261
"30","6",36,109.802120058468,9,461,4,87,383
"31","6",37,184.79424688468,33,463,28,101,395
"32","6",38,131.275023657279,28,487,32,121,394
"33","6",39,68.5609935820588,3,399,40,91,311
"34","6",40,59.0220643063079,15,504,25,137,382
"35","6",41,95.6401938147069,7,431,15,88,350
"1","7",8,125.665359073003,6,413,31,145,274
"2","7",9,50.8246977797264,21,549,21,154,416
"3","7",10,80.3230166372988,0,371,29,114,257
"4","7",11,60.3182332971013,26,498,49,198,326
"5","7",12,32.1701067082883,39,477,35,190,326
"6","7",13,38.1916361360049,16,399,22,149,266
"7","7",14,16.4222273674034,0,384,4,80,304
"8","7",15,201.038459643717,13,484,42,156,341
"9","7",16,53.1075791542234,0,431,25,112,319
"10","7",17,113.581871055596,18,524,20,190,352
"11","7",18,108.868654619202,10,342,24,145,207
"12","7",19,29.2569239250884,18,424,27,161,281
"13","7",20,182.540588470454,22,478,45,138,362
"14","7",21,164.07496817472,7,505,26,143,369
"15","7",22,14.224495153183,12,340,11,83,269
"16","7",23,87.2169600539069,16,534,30,185,365
"17","7",24,124.371254444888,5,372,34,132,245
"18","7",25,114.726849519603,13,410,22,163,260
"19","7",26,48.7536049405167,11,368,5,97,282
"20","7",27,33.8915219340483,6,444,28,106,344
"21","7",28,66.0194022298001,13,391,35,142,262
"22","7",29,55.3419209327507,4,432,37,196,240
"23","7",30,117.082957595887,10,413,30,124,299
"24","7",31,164.166356175412,28,490,26,126,392
"25","7",32,28.1655383879635,4,391,29,111,284
"26","7",33,39.295802571501,12,400,49,188,224
"27","7",34,96.9478212190569,0,345,8,70,275
"28","7",35,105.963429661924,5,430,37,197,238
"29","7",36,31.7452312205636,14,338,15,88,264
"30","7",37,48.0970103975614,11,472,51,138,345
"31","7",38,88.3124331692895,0,463,39,140,323
"32","7",39,154.520761384854,0,487,32,153,334
"33","7",40,61.5560366012781,18,417,17,108,327
"34","7",41,100.752497838432,4,508,22,159,353
"1","8",9,69.5148218446596,0,413,45,190,223
"2","8",10,109.889595335504,4,553,27,181,376
"3","8",11,133.540246229549,0,371,6,120,251
"4","8",12,140.585108313598,23,521,23,221,323
"5","8",13,66.8096788483017,9,486,8,198,297
"6","8",14,119.874861817913,15,414,15,164,265
"7","8",15,18.0535876109616,0,384,55,135,249
"8","8",16,72.49712980239,14,498,39,195,317
"9","8",17,86.3810222153621,8,439,24,136,311
"10","8",18,395.3438570679,6,530,40,230,306
"11","8",19,54.6888506852231,5,347,25,170,182
"12","8",20,68.8228586770518,4,428,19,180,252
"13","8",21,117.256235706257,17,495,32,170,342
"14","8",22,55.9936126938488,11,516,42,185,342
