"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,0.527308172683947,261,261,4,4,518
"2","1",3,1.33977435284474,255,255,4,4,506
"3","1",4,0.389107619179919,272,272,0,0,544
"4","1",5,6.88807846871597,250,250,12,12,488
"5","1",6,0.870014067189059,193,193,7,7,379
"6","1",7,0.616259714241213,193,193,4,4,382
"7","1",8,0.26787679617494,200,200,9,9,391
"8","1",9,5.33439692951574,158,158,0,0,316
"9","1",10,0.366069275137274,230,230,0,0,460
"10","1",11,2.21520952453665,232,232,6,6,458
"11","1",12,1.71680855565129,217,217,4,4,430
"12","1",13,2.73100888836727,251,251,0,0,502
"13","1",14,4.63295632136696,233,233,15,15,451
"14","1",15,0.420426034259198,200,200,8,8,392
"15","1",16,1.80006036701112,215,215,4,4,426
"16","1",17,9.21730512773568,243,243,12,12,474
"17","1",18,2.72871758907565,211,211,8,8,414
"18","1",19,3.80628310454206,211,211,5,5,417
"19","1",20,2.84222542785794,262,262,13,13,511
"20","1",21,0,224,224,0,0,448
"21","1",22,0,210,210,0,0,420
"22","1",23,0,144,144,0,0,288
"23","1",24,0.452142972988249,233,233,4,4,462
"24","1",25,0,215,215,0,0,430
"25","1",26,4.30653411124301,299,299,0,0,598
"26","1",27,1.27951431510516,251,251,4,4,498
"27","1",28,0.739667350756813,237,237,7,7,467
"28","1",29,0.41873582002204,221,221,0,0,442
"29","1",30,29.6006163471106,234,234,13,13,455
"30","1",31,2.55556671339073,243,243,0,0,486
"31","1",32,3.1717036775428,199,199,7,7,391
"32","1",33,0.568234409979032,219,219,8,8,430
"33","1",34,0.64848292797871,175,175,0,0,350
"34","1",35,0,207,207,0,0,414
"35","1",36,3.7302458294999,161,161,0,0,322
"36","1",37,6.40806863658334,197,197,14,14,380
"37","1",38,0.574484449775609,259,259,4,4,514
"38","1",39,0,195,195,0,0,390
"39","1",40,1.95135347256325,198,198,0,0,396
"40","1",41,0.837398421659818,210,210,0,0,420
"1","2",3,11.5746435366154,79,340,8,12,407
"2","2",4,3.02925510677622,87,342,6,10,419
"3","2",5,15.9899129270577,44,316,11,11,349
"4","2",6,220.631412363181,111,361,12,24,448
"5","2",7,11.0876237426742,65,258,25,32,291
"6","2",8,8.10777697765809,46,239,11,15,270
"7","2",9,4.13538096715038,59,259,13,22,296
"8","2",10,15.8633961705812,74,232,16,16,290
"9","2",11,11.0589898729162,84,314,11,11,387
"10","2",12,11.6300750278034,103,335,21,27,411
"11","2",13,10.9428231082081,87,304,15,19,372
"12","2",14,41.2172578483838,71,322,8,8,385
"13","2",15,9.00020425376023,72,305,32,47,330
"14","2",16,16.594220193843,124,324,4,12,436
"15","2",17,18.3581226961595,75,290,8,12,353
"16","2",18,20.9588919472684,93,336,8,20,409
"17","2",19,12.2914703995764,85,296,9,17,364
"18","2",20,39.8009126463999,71,282,19,24,329
"19","2",21,11.5054634997743,58,320,32,45,333
"20","2",22,9.117936728887,102,326,16,16,412
"21","2",23,1.53788395104737,89,299,3,3,385
"22","2",24,2.71911298561618,82,226,4,4,304
"23","2",25,22.3966833449609,80,313,9,13,380
"24","2",26,12.7224330607363,45,260,15,15,290
"25","2",27,66.5650228961386,89,388,30,30,447
"26","2",28,22.1710918277455,96,347,25,29,414
"27","2",29,3.8795766820479,82,319,0,7,394
"28","2",30,17.164814204668,77,298,14,14,361
"29","2",31,45.7783579628409,72,306,31,44,334
"30","2",32,33.2561010576513,75,318,20,20,373
"31","2",33,70.178747998022,92,291,28,35,348
"32","2",34,5.70964535622407,81,300,5,13,368
"33","2",35,11.1563398455761,104,279,19,19,364
"34","2",36,12.3084485738228,96,303,0,0,399
"35","2",37,66.9705677087838,115,276,13,13,378
"36","2",38,44.7609833831552,76,273,0,14,335
"37","2",39,7.31831122964858,40,299,5,9,330
"38","2",40,8.84345987068946,72,267,11,11,328
"39","2",41,14.5905307637685,60,258,6,6,312
"40","2",42,10.3329379226898,60,270,4,4,326
"1","3",4,22.6949554139597,33,373,24,36,370
"2","3",5,18.9261494776946,30,372,16,26,376
"3","3",6,27.2754530879486,43,359,9,20,382
"4","3",7,34.1497409969603,33,394,30,54,373
"5","3",8,21.0018235702262,33,291,20,52,272
"6","3",9,47.4702997724651,36,275,11,26,285
"7","3",10,5.35146547798241,52,311,17,39,324
"8","3",11,73.4836861142786,47,279,6,22,304
"9","3",12,21.7780035016849,78,392,23,34,436
"10","3",13,88.03066020161,78,413,21,48,443
"11","3",14,13.5620628790728,39,343,3,22,360
"12","3",15,13.8826105621838,41,363,13,21,383
"13","3",16,28.8098770306239,80,385,26,73,392
"14","3",17,14.6547110407946,44,368,6,18,394
"15","3",18,32.6284979511906,50,340,11,23,367
"16","3",19,119.437173304655,33,369,32,52,350
"17","3",20,27.6247145991475,35,331,16,33,333
"18","3",21,89.7933166374658,69,351,31,55,365
"19","3",22,72.4822794505047,86,406,12,57,435
"20","3",23,30.9604983240487,73,399,11,27,445
"21","3",24,7.57930148470351,51,350,1,4,397
"22","3",25,15.6532081466424,33,259,0,4,288
"23","3",26,29.5535791781872,88,401,34,47,442
"24","3",27,19.0724512197846,33,293,8,23,303
"25","3",28,15.1474245890451,65,453,0,30,488
"26","3",29,32.6132286715738,45,392,4,33,404
"27","3",30,43.6485282139684,81,400,13,20,461
"28","3",31,69.6227022676492,41,339,4,18,362
"29","3",32,129.290818230449,77,383,13,57,403
"30","3",33,15.1188830159823,34,352,9,29,357
"31","3",34,34.0310689648741,25,316,4,39,302
"32","3",35,27.8173442639832,23,323,4,17,329
"33","3",36,17.1798543698166,43,322,12,31,334
