"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,0.937764303377881,172,172,10,10,334
"2","1",3,0.686875634127214,212,212,16,16,408
"3","1",4,2.84170610470997,246,246,23,23,469
"4","1",5,4.3715214987101,166,166,0,0,332
"5","1",6,12.4363349909634,181,181,5,5,357
"6","1",7,66.6976914553433,242,242,37,37,447
"7","1",8,0.828033502520354,189,189,0,0,378
"8","1",9,2.13945744498772,216,216,13,13,419
"9","1",10,0.325289182216309,258,258,6,6,510
"10","1",11,0.902592867972658,235,235,6,6,464
"11","1",12,5.40487412479148,231,231,4,4,458
"12","1",13,4.11942101797064,266,266,11,11,521
"13","1",14,0.971726592274943,170,170,0,0,340
"14","1",15,2.37930736786712,209,209,10,10,408
"15","1",16,0.10609696206815,190,190,12,12,368
"16","1",17,0,186,186,0,0,372
"17","1",18,9.53773709706053,158,158,0,0,316
"18","1",19,6.98779356916986,185,185,11,11,359
"19","1",20,1.85085274004066,209,209,4,4,414
"20","1",21,5.52651842740855,213,213,7,7,419
"21","1",22,4.64111997220954,279,279,7,7,551
"22","1",23,3.518725561796,259,259,8,8,510
"23","1",24,4.40494967024368,276,276,12,12,540
"24","1",25,2.53175748832606,269,269,16,16,522
"25","1",26,0.370093431199965,251,251,4,4,498
"26","1",27,0,279,279,5,5,553
"27","1",28,1.03058985907809,275,275,6,6,544
"28","1",29,1.45436283398015,246,246,7,7,485
"29","1",30,0.564389719138967,254,254,0,0,508
"30","1",31,0.804511623949794,208,208,19,19,397
"31","1",32,0,244,244,0,0,488
"32","1",33,0.522116117979803,212,212,0,0,424
"33","1",34,3.18719011925895,160,160,0,0,320
"34","1",35,0,158,158,3,3,313
"35","1",36,0.4179631245538,200,200,10,10,390
"36","1",37,0.663068763812537,266,266,2,2,530
"37","1",38,0.497360620180597,221,221,8,8,434
"38","1",39,2.70426240095582,298,298,0,0,596
"39","1",40,2.20793825714665,263,263,16,16,510
"40","1",41,3.15359084598407,311,311,8,8,614
"1","2",3,35.601401923356,58,230,18,28,260
"2","2",4,55.8341382040503,72,284,9,25,331
"3","2",5,39.5110999307342,71,317,11,34,354
"4","2",6,47.7561520504115,97,263,15,15,345
"5","2",7,2.6297813614146,84,265,6,11,338
"6","2",8,30.7599142825017,127,369,8,45,451
"7","2",9,7.8742729988593,66,255,5,5,316
"8","2",10,60.2111926468826,50,266,19,32,284
"9","2",11,19.4342576294072,56,314,30,36,334
"10","2",12,13.4112562769764,65,300,11,17,348
"11","2",13,12.6267003286229,131,362,12,16,477
"12","2",14,89.0200659868547,87,353,16,27,413
"13","2",15,6.65053897399638,109,279,10,10,378
"14","2",16,16.3687882937882,91,300,4,14,377
"15","2",17,11.1643019579324,89,279,18,30,338
"16","2",18,8.43393588513712,50,236,0,0,286
"17","2",19,15.5494638922862,69,227,19,19,277
"18","2",20,5.90008053566631,85,270,11,22,333
"19","2",21,33.7413190428114,79,288,18,22,345
"20","2",22,59.3266365320309,112,325,35,42,395
"21","2",23,11.8628663782603,81,360,4,11,430
"22","2",24,16.1848723291667,77,336,9,17,396
"23","2",25,34.121051386979,82,358,2,14,426
"24","2",26,22.6802751852605,129,398,2,18,509
"25","2",27,7.23682222004532,74,325,8,12,387
"26","2",28,26.9562741066012,94,373,19,24,443
"27","2",29,28.6555488304063,89,364,23,29,424
"28","2",30,55.5353765721927,76,322,21,28,370
"29","2",31,13.8161331004527,88,342,37,37,393
"30","2",32,23.1433855115974,64,272,11,30,306
"31","2",33,14.8841226062075,93,337,24,24,406
"32","2",34,4.88938335578962,77,289,8,8,358
"33","2",35,14.767536624124,104,264,15,15,353
"34","2",36,9.03770267885392,67,225,9,12,280
"35","2",37,7.01227692448514,107,307,11,21,393
"36","2",38,28.741074802091,75,341,12,14,402
"37","2",39,10.4337894460508,105,326,24,32,399
"38","2",40,18.559344969648,42,340,44,44,338
"39","2",41,29.3885182625694,96,359,22,38,417
"40","2",42,17.2510815721768,57,368,6,14,411
"1","3",4,155.862843340908,41,271,29,57,255
"2","3",5,133.481696728996,35,319,6,31,323
"3","3",6,23.9934700795024,44,361,11,45,360
"4","3",7,17.6532596122458,27,290,23,38,279
"5","3",8,20.2624898694471,46,311,8,19,338
"6","3",9,25.3527588457581,81,450,4,49,482
"7","3",10,23.1699966845803,61,316,13,18,359
"8","3",11,124.179467792135,61,327,46,78,310
"9","3",12,13.16533657725,65,379,25,61,383
"10","3",13,92.3246901223807,31,331,26,43,319
"11","3",14,103.972999981569,55,417,19,35,437
"12","3",15,21.1709040234818,39,392,9,36,395
"13","3",16,10.6613385744363,49,328,20,30,347
"14","3",17,60.9538078634437,13,313,22,36,290
"15","3",18,50.8332975699591,84,363,3,33,414
"16","3",19,14.2627376644801,55,291,8,8,338
"17","3",20,175.856118417722,29,256,33,52,233
"18","3",21,16.6317739783714,44,314,8,30,328
"19","3",22,37.1243767085544,52,340,10,32,360
"20","3",23,146.518758970402,26,351,6,48,329
"21","3",24,22.4784010328603,61,421,53,64,418
"22","3",25,10.8608745063168,40,376,14,31,385
"23","3",26,34.0913829574818,48,406,19,33,421
"24","3",27,26.8604254479039,24,422,22,40,406
"25","3",28,53.002859696855,55,380,10,22,413
"26","3",29,25.5472590110587,25,398,27,51,372
"27","3",30,39.5695549574843,61,425,13,42,444
"28","3",31,63.2536813327791,44,366,35,63,347
"29","3",32,51.8697110305359,58,400,21,58,400
"30","3",33,13.8847348229673,65,337,5,35,367
"31","3",34,61.287946901458,58,395,8,32,421
"32","3",35,21.2442463358907,85,374,22,30,429
"33","3",36,64.4235883202032,39,303,8,23,319
"34","3",37,54.3476094379526,55,280,12,24,311
"35","3",38,51.181584993031,29,336,1,22,343
"36","3",39,164.528967774754,33,374,17,31,376
"37","3",40,25.367172793654,40,366,28,60,346
"38","3",41,60.1672783035257,35,375,22,66,344
"39","3",42,20.1960099245258,66,425,23,61,430
"40","3",43,52.0016318840943,64,432,35,49,447
"1","4",5,41.6010568086894,15,286,29,86,215
"2","4",6,23.6391183628456,44,363,10,41,366
"3","4",7,40.5631833496042,48,409,31,76,381
"4","4",8,56.4432927606976,22,312,21,59,275
"5","4",9,24.4141749102077,20,331,8,27,324
"6","4",10,41.0318837479939,0,450,15,64,386
"7","4",11,193.560417330411,34,350,22,40,344
"8","4",12,66.1433191347427,22,349,25,103,268
"9","4",13,46.7314159504918,24,403,33,94,333
"10","4",14,137.310839758873,49,380,56,99,330
"11","4",15,164.481627061544,29,446,21,56,419
"12","4",16,18.765198410045,25,417,11,47,395
"13","4",17,58.2303613115205,39,367,21,51,355
"14","4",18,55.5435134511358,24,337,27,63,298
"15","4",19,106.19111353419,51,414,11,44,421
"16","4",20,19.3881085420277,12,303,12,20,295
"17","4",21,66.4598498017394,39,295,0,52,282
"18","4",22,9.5573823953709,60,374,12,42,392
"19","4",23,36.6982197555276,27,367,9,41,353
"20","4",24,51.0141830929634,63,414,46,94,383
"21","4",25,68.1950893465146,38,459,23,87,410
"22","4",26,24.8268423149509,45,421,1,32,434
"23","4",27,60.4978055185298,39,445,55,88,396
"24","4",28,85.5011148360196,13,435,6,46,402
"25","4",29,26.5325786494888,42,422,19,41,423
"26","4",30,35.670547563033,47,445,16,67,425
"27","4",31,66.8769266994116,34,459,19,61,432
"28","4",32,91.4829589545318,0,366,38,101,265
"29","4",33,72.1837307257872,37,437,18,76,398
"30","4",34,157.879903082036,20,357,15,50,327
"31","4",35,178.196740188199,21,416,21,53,384
"32","4",36,42.8153248807582,31,405,8,38,398
"33","4",37,48.7014687322609,40,343,19,42,341
"34","4",38,115.414794175768,37,317,9,33,321
"35","4",39,30.5558651444971,15,351,5,27,339
"36","4",40,45.4786114001225,17,391,26,57,351
"37","4",41,59.8622813675124,4,370,6,66,308
"38","4",42,112.569080717322,28,403,42,108,323
"39","4",43,39.0840202617187,15,440,8,69,386
"40","4",44,89.3150300231712,24,456,29,78,402
"1","5",6,23.0111890671785,42,328,5,91,279
"2","5",7,27.0286891137091,3,366,22,63,306
"3","5",8,133.581978226277,13,422,4,80,355
"4","5",9,79.9959892657296,20,332,14,73,279
"5","5",10,22.7564403751745,21,352,15,42,331
"6","5",11,140.123231344111,9,459,31,95,373
"7","5",12,38.9906485515842,6,356,15,55,307
"8","5",13,46.2441691452595,13,362,15,118,257
"9","5",14,27.6304403691046,46,449,4,98,397
"10","5",15,272.197047185161,9,389,31,130,268
"11","5",16,42.4539477943004,13,459,55,111,361
"12","5",17,81.2895284789012,16,433,0,47,402
"13","5",18,46.2320686007282,12,379,20,71,320
"14","5",19,25.8847074817253,30,367,13,76,321
"15","5",20,51.9848558167541,28,442,29,73,397
"16","5",21,77.2929541518051,15,318,14,34,299
"17","5",22,47.2067684080732,45,340,44,96,289
"18","5",23,36.1553846926628,24,398,22,64,358
"19","5",24,29.0998646196283,7,374,27,68,313
"20","5",25,106.279993549707,31,445,20,114,362
"21","5",26,76.5459755316537,13,472,32,119,366
"22","5",27,42.1007216761885,14,435,30,62,387
"23","5",28,125.820233642573,4,449,20,108,345
"24","5",29,206.126378701254,11,446,15,61,396
"25","5",30,35.5152293791694,10,432,20,61,381
"26","5",31,65.8405190385875,15,460,21,88,387
"27","5",32,48.4258444906207,36,495,44,105,426
"28","5",33,67.2944640082998,14,380,20,121,273
"29","5",34,459.126028009547,4,441,27,103,342
"30","5",35,49.8538115214,25,382,13,63,344
"31","5",36,53.1109349474157,35,451,15,68,418
"32","5",37,102.084196985622,45,450,10,48,447
"33","5",38,22.8637722652889,7,350,17,59,298
"34","5",39,98.2010242149915,46,363,18,51,358
"35","5",40,14.798270221037,26,377,35,62,341
"36","5",41,45.8886848319118,17,408,6,63,362
"37","5",42,75.8214030171784,18,388,49,115,291
"38","5",43,48.0794742221694,22,425,4,112,335
"39","5",44,31.0703074410549,4,444,7,76,372
"40","5",45,60.9505551849799,9,465,10,88,386
"1","6",7,42.5612504351574,12,340,4,95,257
"2","6",8,166.920763511739,21,387,20,83,325
"3","6",9,34.6642337817671,31,453,48,128,356
"4","6",10,38.0276562478698,0,332,1,74,258
"5","6",11,37.5181612808488,8,360,18,60,308
"6","6",12,31.859942547304,17,476,19,114,379
"7","6",13,62.286700964409,1,357,32,87,271
"8","6",14,86.201877922014,4,366,27,145,225
"9","6",15,55.1927599690996,16,465,19,117,364
"10","6",16,36.9151700819315,31,420,14,144,307
"11","6",17,51.7001937843853,37,496,20,131,402
"12","6",18,34.0550318392526,28,461,20,67,422
"13","6",19,94.6077094468827,1,380,32,103,278
"14","6",20,23.3828719851582,6,373,21,97,282
"15","6",21,71.6959828583886,8,450,18,91,367
"16","6",22,38.7725239868332,13,331,16,50,294
"17","6",23,44.3318002828118,22,362,31,127,257
"18","6",24,47.518994088736,18,416,33,97,337
"19","6",25,66.6554055915015,20,394,9,77,337
"20","6",26,75.3621034344551,12,457,31,145,324
"21","6",27,67.2520069874913,34,506,30,149,391
"22","6",28,189.695579633642,20,455,36,98,377
"23","6",29,80.9029895796428,31,480,39,147,364
"24","6",30,118.037903437569,18,464,46,107,375
"25","6",31,38.4857045879657,28,460,35,96,392
"26","6",32,41.9320943734555,20,480,0,88,412
"27","6",33,42.1452775954537,12,507,26,131,388
"28","6",34,181.597072602822,8,388,22,143,253
"29","6",35,71.4848443337176,21,462,17,120,363
"30","6",36,58.7155134511403,3,385,9,72,316
"31","6",37,65.4322272046331,13,464,14,82,395
"32","6",38,122.759074253917,24,474,15,63,435
"33","6",39,89.8516217424279,4,354,39,98,260
"34","6",40,36.913529185035,10,373,9,60,323
"35","6",41,46.87608230352,8,385,28,90,303
"36","6",42,43.6623682296503,33,441,21,84,390
"37","6",43,102.662726740251,43,431,22,137,337
"38","6",44,71.4332199386969,5,430,48,160,275
"39","6",45,89.6597283507141,6,450,16,92,364
"40","6",46,108.820363992772,14,479,37,125,368
"1","7",8,66.7647023524399,2,342,15,110,234
"2","7",9,97.8036799591515,9,396,22,105,300
"3","7",10,51.5301537818088,0,453,5,133,320
"4","7",11,50.2104120578917,6,338,9,83,261
"5","7",12,34.8634057809076,27,387,38,98,316
"6","7",13,69.2686358026244,24,500,40,154,370
"7","7",14,48.9259281388037,23,380,22,109,294
"8","7",15,41.7840986588493,10,376,14,159,227
"9","7",16,114.37310405765,0,465,19,136,329
"10","7",17,159.544111268192,17,437,34,178,276
"11","7",18,140.326570794098,13,509,27,158,364
"12","7",19,63.2359083233557,5,466,44,111,360
"13","7",20,38.1961701412139,16,396,17,120,292
"14","7",21,54.9279562120931,2,375,26,123,254
"15","7",22,84.4680261792537,14,464,20,111,367
"16","7",23,172.082453120262,9,340,44,94,255
"17","7",24,103.513453668172,26,388,11,138,276
"18","7",25,29.705052182426,13,429,23,120,322
"19","7",26,74.7649820158656,7,401,23,100,308
"20","7",27,133.126040491106,45,502,6,151,396
"21","7",28,49.1732204904597,15,521,11,160,376
"22","7",29,54.6152675476367,14,469,26,124,359
"23","7",30,122.189616767482,35,515,51,198,352
"24","7",31,110.0699828627,5,469,26,133,341
"25","7",32,25.3772061422721,6,466,15,111,361
"26","7",33,200.54252692956,0,480,26,114,366
"27","7",34,95.7553341959685,16,523,28,159,380
"28","7",35,99.5507091944054,16,404,22,165,255
"29","7",36,93.5417636619418,24,486,35,155,355
"30","7",37,32.2488548076212,6,391,27,99,298
"31","7",38,147.155489118627,0,464,50,132,332
"32","7",39,28.8611709529964,16,490,28,91,415
"33","7",40,375.119211699951,14,368,29,127,255
"34","7",41,35.7545279838423,4,377,49,109,272
"35","7",42,172.988891752297,16,401,41,131,286
"36","7",43,53.5245639968584,0,441,23,107,334
"37","7",44,64.8199012962373,12,443,48,185,270
"38","7",45,67.4108088126119,20,450,37,197,273
"39","7",46,48.8423216571798,11,461,53,145,327
"40","7",47,36.9422712662718,6,485,13,138,353
"1","8",9,22.976697293488,12,354,43,153,213
"2","8",10,65.6062313553642,9,405,7,112,302
"3","8",11,23.8003963318555,0,453,56,189,264
"4","8",12,14.0359311419417,0,338,30,113,225
"5","8",13,72.2898086064825,5,392,23,121,276
"6","8",14,200.131183608977,2,502,24,178,326
"7","8",15,190.519014996057,10,390,34,143,257
"8","8",16,38.9554399524564,7,383,21,180,210
"9","8",17,41.5978298392745,6,471,60,196,281
"10","8",18,119.398188573155,30,467,23,201,296
"11","8",19,182.031594705892,0,509,57,215,294
"12","8",20,250.674341609137,0,466,29,140,326
"13","8",21,42.0742397361434,10,406,23,143,273
"14","8",22,169.980995380323,0,375,17,140,235
"15","8",23,48.2875273099802,16,480,50,161,335
"16","8",24,98.8889009384531,3,343,20,114,232
"17","8",25,77.2900461750865,10,398,0,138,270
"18","8",26,61.7660467101732,17,446,18,138,325
"19","8",27,48.9132553950885,0,401,9,109,292
"20","8",28,43.0109367660235,23,525,21,172,376
"21","8",29,88.7734138859405,0,521,32,192,329
"22","8",30,133.881468750813,4,473,44,168,309
"23","8",31,258.304613347589,8,523,36,234,297
"24","8",32,43.119734182449,1,470,17,150,321
"25","8",33,107.243398824956,9,475,34,145,339
"26","8",34,61.1301877424763,0,480,36,150,330
"27","8",35,120.866949296836,8,531,34,193,346
"28","8",36,72.5571482747957,0,404,43,208,196
"29","8",37,321.162743828268,5,491,13,168,328
"30","8",38,67.8027264343945,11,402,22,121,292
"31","8",39,150.725439150979,4,468,54,186,286
"32","8",40,57.8113106239392,7,497,37,128,376
"33","8",41,47.0556370864324,0,368,24,151,217
"34","8",42,48.1304817862019,29,406,37,146,289
"35","8",43,35.713237024161,16,417,22,153,280
"36","8",44,59.7952779532172,6,447,41,148,305
