"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,0.273458558361508,256,256,9,9,503
"2","1",3,1.23198131870495,254,254,5,5,503
"3","1",4,0.316591188904965,259,259,0,0,518
"4","1",5,0.34637137034826,260,260,4,4,516
"5","1",6,0,196,196,6,6,386
"6","1",7,2.03976122486262,198,198,6,6,390
"7","1",8,0.382342829572984,210,210,18,18,402
"8","1",9,1.36428958828893,209,209,9,9,409
"9","1",10,1.95125538651806,235,235,4,4,466
"10","1",11,5.55275329943402,212,212,11,11,413
"11","1",12,1.37463577739801,188,188,10,10,366
"12","1",13,1.06671513580009,257,257,8,8,506
"13","1",14,4.00816571349319,257,257,9,9,505
"14","1",15,0.918758292158572,198,198,18,18,378
"15","1",16,0.920110669732028,238,238,13,13,463
"16","1",17,0.623457906941512,283,283,0,0,566
"17","1",18,0.992214499890168,185,185,11,11,359
"18","1",19,1.20377818615366,173,173,15,15,331
"19","1",20,1.86683188268992,210,210,0,0,420
"20","1",21,2.26783828904833,288,288,15,15,561
"21","1",22,1.43109040669183,226,226,5,5,447
"22","1",23,2.51857888664116,203,203,0,0,406
"23","1",24,4.05269506498625,188,188,10,10,366
"24","1",25,3.61804684433402,204,204,14,14,394
"25","1",26,4.30340520361025,168,168,0,0,336
"26","1",27,0.228178272941346,261,261,0,0,522
"27","1",28,12.3288661625347,291,291,11,11,571
"28","1",29,0.680278912252725,252,252,0,0,504
"29","1",30,5.31420775260784,281,281,9,9,553
"30","1",31,0,171,171,0,0,342
"31","1",32,1.37010648159423,227,227,6,6,448
"32","1",33,0.557080318311693,351,351,10,10,692
"33","1",34,0.535026171141394,370,370,2,2,738
"34","1",35,1.48369320477731,238,238,0,0,476
"35","1",36,1.9798147209855,195,195,4,4,386
"36","1",37,3.98282278436737,272,272,0,0,544
"37","1",38,2.88355895078184,274,274,6,6,542
"38","1",39,3.77837708168526,264,264,17,17,511
"39","1",40,4.446774827558,247,247,6,6,488
"40","1",41,56.6793223563284,281,281,13,13,549
"1","2",3,6.65995579730917,59,315,20,29,345
"2","2",4,16.1645867125714,76,330,25,30,376
"3","2",5,5.41521027455445,104,363,0,0,467
"4","2",6,11.3720429595279,88,348,21,25,411
"5","2",7,6.91925154270669,146,342,14,20,468
"6","2",8,13.9405701486989,88,286,15,21,353
"7","2",9,30.2889622578741,115,325,10,28,412
"8","2",10,2.8774390382681,88,297,5,14,371
"9","2",11,16.656410331486,77,312,9,13,376
"10","2",12,32.2496650007221,37,249,27,38,248
"11","2",13,16.0270562598751,59,247,20,30,276
"12","2",14,13.2467206632255,72,329,4,12,389
"13","2",15,24.5174507165403,67,324,8,17,374
"14","2",16,16.4706220968165,154,352,4,22,484
"15","2",17,65.1322774629066,72,310,0,13,369
"16","2",18,7.06171718167962,104,387,26,26,465
"17","2",19,8.10073478112674,54,239,5,16,277
"18","2",20,13.0383936419702,58,231,12,27,262
"19","2",21,9.75011821328585,78,288,11,11,355
"20","2",22,62.2749791108642,93,381,15,30,444
"21","2",23,27.2877796127661,102,328,4,9,421
"22","2",24,22.6964438023173,84,287,8,8,363
"23","2",25,19.3368425410325,56,244,14,24,276
"24","2",26,17.2628495984243,68,272,30,44,296
"25","2",27,11.3796924209136,92,260,8,8,344
"26","2",28,10.4858485317335,42,303,11,11,334
"27","2",29,15.2846002038323,80,371,11,22,429
"28","2",30,6.7253498939371,80,332,0,0,412
"29","2",31,19.8006298167872,78,359,31,40,397
