"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,2.18409612679714,189,189,0,0,378
"2","1",3,4.03694430040561,221,221,1,1,441
"3","1",4,2.8498328463824,214,214,8,8,420
"4","1",5,2.83573195152409,196,196,4,4,388
"5","1",6,0,268,268,0,0,536
"6","1",7,34.9333716822096,273,273,6,6,540
"7","1",8,0.0675100871478807,185,185,3,3,367
"8","1",9,2.04436680664095,203,203,0,0,406
"9","1",10,1.54836570434856,242,242,7,7,477
"10","1",11,3.74116888461971,274,274,4,4,544
"11","1",12,1.01550035526894,178,178,6,6,350
"12","1",13,70.4219697375059,216,216,5,5,427
"13","1",14,15.9735625429893,235,235,5,5,465
"14","1",15,0,211,211,9,9,413
"15","1",16,10.6398422418091,261,261,12,12,510
"16","1",17,0.269586769944491,191,191,0,0,382
"17","1",18,1.21304333057862,185,185,4,4,366
"18","1",19,7.3912950439208,260,260,0,0,520
"19","1",20,1.81936183596386,203,203,1,1,405
"20","1",21,0.150075697471106,175,175,15,15,335
"21","1",22,0.549829252403072,186,186,0,0,372
"22","1",23,0.323013879786207,299,299,0,0,598
"23","1",24,2.60248070957848,233,233,7,7,459
"24","1",25,1.89568179461951,280,280,14,14,546
"25","1",26,1.26400957355779,316,316,6,6,626
"26","1",27,0,171,171,5,5,337
"27","1",28,2.60307015139205,262,262,2,2,522
"28","1",29,2.38271391289531,247,247,0,0,494
"29","1",30,1.24992388925012,232,232,0,0,464
"30","1",31,4.06151273613408,232,232,4,4,460
"31","1",32,1.00661879099311,258,258,11,11,505
"32","1",33,1.29649845640199,216,216,5,5,427
"33","1",34,4.65657347874441,260,260,0,0,520
"34","1",35,2.1711581916348,178,178,4,4,352
"35","1",36,21.7103674867176,275,275,19,19,531
"36","1",37,7.86231228763365,246,246,12,12,480
"37","1",38,0.67590785351583,173,173,4,4,342
"38","1",39,0.603548829607083,257,257,0,0,514
"39","1",40,0,159,159,0,0,318
"40","1",41,1.51705491966857,160,160,0,0,320
"1","2",3,41.1221021891043,89,278,15,15,352
"2","2",4,9.49944436116208,73,294,11,12,355
"3","2",5,13.2169988128014,94,308,0,8,394
"4","2",6,25.7150169631548,109,305,7,11,403
"5","2",7,12.4987235209629,111,379,0,0,490
"6","2",8,53.4357984939437,86,359,16,22,423
"7","2",9,4.15169095414154,135,320,7,10,445
"8","2",10,16.1763785764484,92,295,8,8,379
"9","2",11,11.8313894164941,63,305,22,29,339
"10","2",12,16.4724699251858,88,362,24,28,422
"11","2",13,21.1100686250852,59,237,22,28,268
"12","2",14,20.4476035865654,75,291,21,26,340
"13","2",15,20.0136174025782,67,302,7,12,357
"14","2",16,14.700570101241,84,295,13,22,357
"15","2",17,91.4525735110513,143,404,11,23,524
"16","2",18,8.15478572190274,87,278,21,21,344
"17","2",19,17.8208233235147,87,272,0,4,355
"18","2",20,18.2456532547414,96,356,44,44,408
"19","2",21,7.91556143202505,64,267,5,6,325
"20","2",22,25.8511190468706,84,259,13,28,315
"21","2",23,5.92572314620941,81,267,0,0,348
"22","2",24,8.03456132655771,95,394,6,6,483
"23","2",25,17.6981659508415,86,319,9,16,389
"24","2",26,31.4703978467369,81,361,11,25,417
"25","2",27,18.342239812657,70,386,26,32,424
"26","2",28,4.43026439260693,82,253,5,10,325
"27","2",29,14.9864872923642,67,329,3,5,391
"28","2",30,228.125733693403,98,345,40,40,403
"29","2",31,7.24692494903899,46,278,15,15,309
"30","2",32,122.686570170595,46,278,21,25,299
"31","2",33,24.5132183602453,54,312,10,21,345
"32","2",34,44.5141674452699,96,312,20,25,383
"33","2",35,59.9224973969223,78,338,11,11,405
"34","2",36,91.4201384748061,60,238,33,37,261
"35","2",37,46.2541723958777,76,351,9,28,399
"36","2",38,83.0058813590347,79,325,17,29,375
"37","2",39,26.4457853369017,135,308,10,14,429
"38","2",40,8.61854824650418,74,331,11,11,394
"39","2",41,5.97975215438748,87,246,4,4,329
"1","3",4,10.273345724272,40,318,11,26,332
"2","3",5,18.8465424903236,46,340,10,22,364
"3","3",6,16.1739265474109,72,380,20,28,424
"4","3",7,19.8967065035621,57,362,15,26,393
"5","3",8,38.4700275247176,48,427,22,22,453
"6","3",9,59.4386057273896,36,395,27,49,382
"7","3",10,24.9183285930352,54,374,9,19,409
"8","3",11,237.79102403217,10,305,12,20,295
"9","3",12,100.011487754806,78,383,15,44,417
"10","3",13,245.341310261808,47,409,49,77,379
"11","3",14,37.5997319553424,42,279,17,45,276
"12","3",15,19.9787645773146,50,341,18,44,347
"13","3",16,35.8308605759828,42,344,20,32,354
"14","3",17,56.0640230320999,30,325,6,28,327
"15","3",18,53.5877184532749,67,471,21,44,494
"16","3",19,19.4773239286887,34,312,7,28,318
"17","3",20,34.2116502372196,81,353,12,16,418
"18","3",21,79.2644673259901,17,373,26,70,320
"19","3",22,60.9202343715901,35,302,27,33,304
"20","3",23,102.306761301535,56,315,20,48,323
"21","3",24,15.0497655184476,36,303,9,9,330
"22","3",25,13.7487787895444,72,466,0,6,532
"23","3",26,45.3518187481219,34,353,28,44,343
"24","3",27,16.7521837308915,47,408,0,25,430
"25","3",28,85.9754843442524,21,407,10,42,386
"26","3",29,18.2298118444344,25,278,16,26,277
"27","3",30,40.3161379059137,56,385,16,21,420
"28","3",31,112.851149593881,36,381,19,59,358
"29","3",32,44.3686433655492,43,321,4,19,345
"30","3",33,37.7287244569795,17,295,46,71,241
"31","3",34,101.789459258047,39,351,26,47,343
"32","3",35,131.634528040118,60,372,14,39,393
"33","3",36,42.7816395203504,53,391,32,43,401
"34","3",37,11.466046078774,37,275,18,55,257
"35","3",38,66.3173585866441,54,405,45,73,386
"36","3",39,30.4741502819369,31,356,21,50,337
"37","3",40,31.9879151725629,43,351,0,14,380
"38","3",41,24.293620240756,41,372,1,12,401
"1","4",5,22.5269376590415,21,339,0,26,334
"2","4",6,23.5012299976553,42,382,10,32,392
"3","4",7,102.766548183264,11,391,8,36,366
"4","4",8,42.0372458841145,20,382,20,46,356
"5","4",9,48.808015588249,13,440,4,26,427
