"origin","dev","calendar","aggregate_claims","notif_count","cum_notif_count","settle_count","cum_settle_count","unfinal_count"
"1","1",2,1.21042204848044,234,234,4,4,464
"2","1",3,0.800207059946789,181,181,10,10,352
"3","1",4,0.484391616763216,286,286,8,8,564
"4","1",5,2.44121722466413,226,226,0,0,452
"5","1",6,4.51209774952715,238,238,3,3,473
"6","1",7,1.74778804632757,235,235,10,10,460
"7","1",8,1.99498086749921,282,282,0,0,564
"8","1",9,0,208,208,0,0,416
"9","1",10,2.02505043685209,235,235,0,0,470
"10","1",11,1.76095310749549,262,262,2,2,522
"11","1",12,1.91499874645357,229,229,9,9,449
"12","1",13,0,189,189,0,0,378
"13","1",14,6.07638853738408,208,208,11,11,405
"14","1",15,3.09608154454537,222,222,0,0,444
"15","1",16,0,214,214,4,4,424
"16","1",17,0,242,242,0,0,484
"17","1",18,0.168145616440817,230,230,0,0,460
"18","1",19,1.18326194113842,227,227,14,14,440
"19","1",20,0.933360619551614,192,192,2,2,382
"20","1",21,0,170,170,0,0,340
"21","1",22,0.953336717161596,197,197,0,0,394
"22","1",23,8.65443067262132,310,310,4,4,616
"23","1",24,1.93605440499345,264,264,2,2,526
"24","1",25,5.43439806439506,271,271,13,13,529
"25","1",26,4.86478744835483,280,280,21,21,539
"26","1",27,2.04566907228375,275,275,6,6,544
"27","1",28,2.84352106714365,343,343,4,4,682
"28","1",29,0,174,174,9,9,339
"29","1",30,0,227,227,0,0,454
"30","1",31,1.26045337599335,200,200,14,14,386
"31","1",32,3.64716711546112,205,205,24,24,386
"32","1",33,0.229708125198449,264,264,4,4,524
"33","1",34,1.22893746728763,225,225,0,0,450
"34","1",35,0,198,198,14,14,382
"35","1",36,0,194,194,12,12,376
"36","1",37,0,158,158,0,0,316
"37","1",38,8.10137134597693,218,218,0,0,436
"38","1",39,0,157,157,0,0,314
"39","1",40,0.757847783950492,183,183,5,5,361
"40","1",41,1.36693356725407,245,245,0,0,490
"1","2",3,15.6332725664952,87,321,16,20,388
"2","2",4,11.6193131636045,127,308,4,14,421
